,sub,prolific_id,elic,p1,p2,rtime,out,cfout,cho,corr,10,trial,cond,cont1,cont2,15,16,17,rew,sess,op1,op2,ev1,ev2,catch,25,26,dist,plot,dbtime
0,140293694.0,,-1.0,0.6,0.4,8458.0,1.0,-1.0,1.0,1.0,0.0,0.0,3.0,-1.0,-1.0,3.0,2.0,-1.0,0.0,-1.0,3.0,2.0,0.2,-0.2,-1.0,0.0,89285.0,0.0,0.0,
1,140293694.0,,-1.0,0.6,0.4,2987.0,1.0,-1.0,1.0,1.0,0.0,1.0,3.0,-1.0,-1.0,2.0,3.0,1.0,0.0,-1.0,3.0,2.0,0.2,-0.2,-1.0,1.0,100268.0,0.0,0.0,
2,140293694.0,,-1.0,0.6,0.4,4533.0,-1.0,-1.0,1.0,1.0,0.0,2.0,3.0,-1.0,-1.0,2.0,3.0,1.0,0.0,-1.0,3.0,2.0,0.2,-0.2,-1.0,1.0,105764.0,0.0,0.0,
3,140293694.0,,-1.0,0.9,0.1,2664.0,-1.0,-1.0,1.0,1.0,0.0,3.0,0.0,-1.0,-1.0,8.0,5.0,1.0,0.0,-1.0,5.0,8.0,0.8,-0.8,-1.0,1.0,112803.0,0.0,0.0,
4,140293694.0,,-1.0,0.9,0.1,1129.0,-1.0,-1.0,2.0,0.0,0.0,4.0,0.0,-1.0,-1.0,8.0,5.0,-1.0,0.0,-1.0,5.0,8.0,0.8,-0.8,-1.0,1.0,117975.0,0.0,0.0,
5,140293694.0,,-1.0,0.9,0.1,1821.0,-1.0,-1.0,2.0,0.0,0.0,5.0,0.0,-1.0,-1.0,8.0,5.0,-1.0,0.0,-1.0,5.0,8.0,0.8,-0.8,-1.0,1.0,121611.0,0.0,0.0,
6,140293694.0,,-1.0,0.8,0.2,2849.0,1.0,-1.0,1.0,1.0,0.0,6.0,1.0,-1.0,-1.0,4.0,1.0,-1.0,0.0,-1.0,4.0,1.0,0.6,-0.6,-1.0,0.0,125938.0,0.0,0.0,
7,2487748872.0,,-1.0,0.6,0.4,1782.0,1.0,-1.0,1.0,1.0,0.0,0.0,3.0,-1.0,-1.0,4.0,8.0,1.0,0.0,-1.0,8.0,4.0,0.2,-0.2,-1.0,1.0,73271.0,0.0,0.0,
8,140293694.0,,-1.0,0.8,0.2,1517.0,1.0,-1.0,1.0,1.0,0.0,7.0,1.0,-1.0,-1.0,1.0,4.0,1.0,0.0,-1.0,4.0,1.0,0.6,-0.6,-1.0,1.0,131296.0,0.0,0.0,
9,2487748872.0,,-1.0,0.6,0.4,2747.0,-1.0,-1.0,2.0,0.0,0.0,1.0,3.0,-1.0,-1.0,4.0,8.0,-1.0,0.0,-1.0,8.0,4.0,0.2,-0.2,-1.0,1.0,77577.0,0.0,0.0,
10,140293694.0,,-1.0,0.8,0.2,1531.0,1.0,-1.0,1.0,1.0,0.0,8.0,1.0,-1.0,-1.0,4.0,1.0,-1.0,0.0,-1.0,4.0,1.0,0.6,-0.6,-1.0,0.0,135321.0,0.0,0.0,
11,2487748872.0,,-1.0,0.6,0.4,839.0,-1.0,-1.0,1.0,1.0,0.0,2.0,3.0,-1.0,-1.0,4.0,8.0,1.0,0.0,-1.0,8.0,4.0,0.2,-0.2,-1.0,1.0,82840.0,0.0,0.0,
12,140293694.0,,-1.0,0.7,0.3,4087.0,1.0,-1.0,1.0,1.0,0.0,9.0,2.0,-1.0,-1.0,6.0,7.0,-1.0,0.0,-1.0,6.0,7.0,0.4,-0.4,-1.0,0.0,139362.0,0.0,0.0,
13,2487748872.0,,-1.0,0.7,0.3,2438.0,-1.0,-1.0,2.0,0.0,0.0,3.0,2.0,-1.0,-1.0,3.0,7.0,-1.0,0.0,-1.0,7.0,3.0,0.4,-0.4,-1.0,1.0,86191.0,0.0,0.0,
14,140293694.0,,-1.0,0.7,0.3,994.0,-1.0,-1.0,2.0,0.0,0.0,10.0,2.0,-1.0,-1.0,7.0,6.0,-1.0,0.0,-1.0,6.0,7.0,0.4,-0.4,-1.0,1.0,145958.0,0.0,0.0,
15,2487748872.0,,-1.0,0.7,0.3,1996.0,1.0,-1.0,1.0,1.0,0.0,4.0,2.0,-1.0,-1.0,7.0,3.0,-1.0,0.0,-1.0,7.0,3.0,0.4,-0.4,-1.0,0.0,91141.0,0.0,0.0,
16,140293694.0,,-1.0,0.7,0.3,817.0,-1.0,-1.0,1.0,1.0,0.0,11.0,2.0,-1.0,-1.0,6.0,7.0,-1.0,0.0,-1.0,6.0,7.0,0.4,-0.4,-1.0,0.0,149460.0,0.0,0.0,
17,2487748872.0,,-1.0,0.7,0.3,1151.0,-1.0,-1.0,1.0,1.0,0.0,5.0,2.0,-1.0,-1.0,3.0,7.0,1.0,0.0,-1.0,7.0,3.0,0.4,-0.4,-1.0,1.0,95648.0,0.0,0.0,
18,2487748872.0,,-1.0,0.9,0.1,1458.0,-1.0,-1.0,2.0,0.0,0.0,6.0,0.0,-1.0,-1.0,5.0,2.0,-1.0,0.0,-1.0,2.0,5.0,0.8,-0.8,-1.0,1.0,99309.0,0.0,0.0,
19,2487748872.0,,-1.0,0.9,0.1,872.0,-1.0,-1.0,1.0,1.0,0.0,7.0,0.0,-1.0,-1.0,5.0,2.0,1.0,0.0,-1.0,2.0,5.0,0.8,-0.8,-1.0,1.0,103278.0,0.0,0.0,
20,2487748872.0,,-1.0,0.9,0.1,752.0,1.0,-1.0,2.0,0.0,0.0,8.0,0.0,-1.0,-1.0,5.0,2.0,-1.0,0.0,-1.0,2.0,5.0,0.8,-0.8,-1.0,1.0,106656.0,0.0,0.0,
21,2487748872.0,,-1.0,0.8,0.2,2455.0,-1.0,-1.0,2.0,0.0,0.0,9.0,1.0,-1.0,-1.0,6.0,1.0,-1.0,0.0,-1.0,1.0,6.0,0.6,-0.6,-1.0,1.0,109919.0,0.0,0.0,
22,2487748872.0,,-1.0,0.8,0.2,975.0,-1.0,-1.0,1.0,1.0,0.0,10.0,1.0,-1.0,-1.0,1.0,6.0,-1.0,0.0,-1.0,1.0,6.0,0.6,-0.6,-1.0,0.0,114884.0,0.0,0.0,
23,2487748872.0,,-1.0,0.8,0.2,760.0,-1.0,-1.0,2.0,0.0,0.0,11.0,1.0,-1.0,-1.0,1.0,6.0,1.0,0.0,-1.0,1.0,6.0,0.6,-0.6,-1.0,0.0,118388.0,0.0,0.0,
24,140293694.0,,0.0,0.6,0.0,2558.0,-1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,6.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.2,-1.0,0.0,1.0,197921.0,-1.0,0.0,
25,140293694.0,,0.0,0.6,0.3,3431.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,6.0,3.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.2,-0.4,0.0,0.0,202986.0,-1.0,0.0,
26,2487748872.0,,0.0,0.8,0.3,3209.0,1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,8.0,3.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.6,-0.4,0.0,0.0,149315.0,-1.0,0.0,
27,140293694.0,,0.0,0.6,0.1,2828.0,1.0,-1.0,1.0,1.0,1.0,2.0,-1.0,6.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.2,-0.8,0.0,1.0,208922.0,-1.0,0.0,
28,2487748872.0,,0.0,0.8,0.1,2808.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,8.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.6,-0.8,0.0,0.0,155031.0,-1.0,0.0,
29,2487748872.0,,0.0,0.8,0.2,1685.0,-1.0,-1.0,1.0,1.0,1.0,2.0,-1.0,8.0,2.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.6,-0.6,0.0,1.0,160345.0,-1.0,0.0,
30,140293694.0,,0.0,0.6,0.2,2727.0,1.0,-1.0,1.0,1.0,1.0,3.0,-1.0,6.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.2,-0.6,0.0,0.0,214257.0,-1.0,0.0,
31,2487748872.0,,0.0,0.8,0.0,1362.0,1.0,-1.0,1.0,1.0,1.0,3.0,-1.0,8.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.6,-1.0,0.0,1.0,164538.0,-1.0,0.0,
32,140293694.0,,0.0,0.7,0.2,1683.0,1.0,-1.0,1.0,1.0,1.0,4.0,-1.0,7.0,2.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.4,-0.6,1.0,1.0,219486.0,-1.0,0.0,
33,2487748872.0,,0.0,0.8,0.2,1559.0,1.0,-1.0,1.0,1.0,1.0,4.0,-1.0,8.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.6,-0.6,1.0,0.0,168405.0,-1.0,0.0,
34,140293694.0,,0.0,0.4,0.1,1617.0,-1.0,-1.0,1.0,1.0,1.0,5.0,-1.0,4.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.2,-0.8,0.0,0.0,223672.0,-1.0,0.0,
35,2487748872.0,,0.0,0.2,0.0,1648.0,-1.0,-1.0,1.0,1.0,1.0,5.0,-1.0,2.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-0.6,-1.0,0.0,1.0,172470.0,-1.0,0.0,
36,140293694.0,,0.0,0.4,0.3,1606.0,1.0,-1.0,1.0,1.0,1.0,6.0,-1.0,4.0,3.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.2,-0.4,0.0,0.0,227792.0,-1.0,0.0,
37,2487748872.0,,0.0,0.2,0.1,1209.0,1.0,1.0,1.0,1.0,1.0,6.0,-1.0,2.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-0.6,-0.8,0.0,1.0,176627.0,-1.0,0.0,
38,140293694.0,,0.0,0.4,0.2,1195.0,-1.0,-1.0,1.0,1.0,1.0,7.0,-1.0,4.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.2,-0.6,0.0,0.0,231902.0,-1.0,0.0,
39,2487748872.0,,0.0,0.2,0.3,1789.0,-1.0,-1.0,1.0,0.0,1.0,7.0,-1.0,2.0,3.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.6,-0.4,0.0,0.0,180346.0,-1.0,0.0,
40,140293694.0,,0.0,0.4,0.0,1460.0,1.0,-1.0,1.0,1.0,1.0,8.0,-1.0,4.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.2,-1.0,0.0,0.0,235602.0,-1.0,0.0,
41,140293694.0,,0.0,0.7,0.3,1015.0,1.0,-1.0,1.0,1.0,1.0,9.0,-1.0,7.0,3.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.4,-0.4,1.0,0.0,239567.0,-1.0,0.0,
42,2487748872.0,,0.0,0.2,0.2,1213.0,-1.0,-1.0,1.0,1.0,1.0,8.0,-1.0,2.0,2.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-0.6,-0.6,0.0,1.0,184647.0,-1.0,0.0,
43,140293694.0,,0.0,0.9,0.0,1078.0,1.0,-1.0,1.0,1.0,1.0,10.0,-1.0,9.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.8,-1.0,0.0,0.0,243085.0,-1.0,0.0,
44,2487748872.0,,0.0,0.7,0.3,1357.0,1.0,-1.0,1.0,1.0,1.0,9.0,-1.0,7.0,3.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.4,-0.4,1.0,1.0,188366.0,-1.0,0.0,
45,5840068111.0,,-1.0,0.9,0.1,3569.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,2.0,7.0,-1.0,0.0,-1.0,2.0,7.0,0.8,-0.8,-1.0,0.0,69463.0,0.0,0.0,
46,140293694.0,,0.0,0.9,0.1,937.0,1.0,-1.0,1.0,1.0,1.0,11.0,-1.0,9.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.8,-0.8,0.0,0.0,246666.0,-1.0,0.0,
47,2487748872.0,,0.0,0.9,0.3,2966.0,-1.0,1.0,1.0,1.0,1.0,10.0,-1.0,9.0,3.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.8,-0.4,0.0,1.0,192229.0,-1.0,0.0,
48,5840068111.0,,-1.0,0.9,0.1,2457.0,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,-1.0,-1.0,7.0,2.0,1.0,0.0,-1.0,2.0,7.0,0.8,-0.8,-1.0,1.0,75575.0,0.0,0.0,
49,2487748872.0,,0.0,0.9,0.1,1847.0,1.0,-1.0,1.0,1.0,1.0,11.0,-1.0,9.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.8,-0.8,0.0,0.0,197702.0,-1.0,0.0,
50,5840068111.0,,-1.0,0.9,0.1,1071.0,-1.0,-1.0,2.0,0.0,0.0,2.0,0.0,-1.0,-1.0,7.0,2.0,-1.0,0.0,-1.0,2.0,7.0,0.8,-0.8,-1.0,1.0,80559.0,0.0,0.0,
51,5840068111.0,,-1.0,0.8,0.2,1192.0,-1.0,-1.0,2.0,0.0,0.0,3.0,1.0,-1.0,-1.0,1.0,5.0,-1.0,0.0,-1.0,5.0,1.0,0.6,-0.6,-1.0,1.0,84148.0,0.0,0.0,
52,5840068111.0,,-1.0,0.8,0.2,820.0,1.0,-1.0,1.0,1.0,0.0,4.0,1.0,-1.0,-1.0,1.0,5.0,1.0,0.0,-1.0,5.0,1.0,0.6,-0.6,-1.0,1.0,87858.0,0.0,0.0,
53,5840068111.0,,-1.0,0.8,0.2,1086.0,-1.0,-1.0,1.0,1.0,0.0,5.0,1.0,-1.0,-1.0,5.0,1.0,-1.0,0.0,-1.0,5.0,1.0,0.6,-0.6,-1.0,0.0,91201.0,0.0,0.0,
54,5840068111.0,,-1.0,0.6,0.4,2416.0,1.0,-1.0,1.0,1.0,0.0,6.0,3.0,-1.0,-1.0,3.0,4.0,-1.0,0.0,-1.0,3.0,4.0,0.2,-0.2,-1.0,0.0,94806.0,0.0,0.0,
55,5840068111.0,,-1.0,0.6,0.4,867.0,-1.0,-1.0,2.0,0.0,0.0,7.0,3.0,-1.0,-1.0,3.0,4.0,1.0,0.0,-1.0,3.0,4.0,0.2,-0.2,-1.0,0.0,99747.0,0.0,0.0,
56,5840068111.0,,-1.0,0.6,0.4,1002.0,-1.0,-1.0,1.0,1.0,0.0,8.0,3.0,-1.0,-1.0,3.0,4.0,-1.0,0.0,-1.0,3.0,4.0,0.2,-0.2,-1.0,0.0,103131.0,0.0,0.0,
57,5840068111.0,,-1.0,0.7,0.3,935.0,1.0,-1.0,1.0,1.0,0.0,9.0,2.0,-1.0,-1.0,6.0,8.0,-1.0,0.0,-1.0,6.0,8.0,0.4,-0.4,-1.0,0.0,106651.0,0.0,0.0,
58,5840068111.0,,-1.0,0.7,0.3,883.0,1.0,-1.0,1.0,1.0,0.0,10.0,2.0,-1.0,-1.0,6.0,8.0,-1.0,0.0,-1.0,6.0,8.0,0.4,-0.4,-1.0,0.0,110107.0,0.0,0.0,
59,5840068111.0,,-1.0,0.7,0.3,1867.0,1.0,-1.0,1.0,1.0,0.0,11.0,2.0,-1.0,-1.0,8.0,6.0,1.0,0.0,-1.0,6.0,8.0,0.4,-0.4,-1.0,1.0,113507.0,0.0,0.0,
60,2487748872.0,,2.0,0.4,0.0,8625.0,1.0,-1.0,70.0,0.0,1.0,0.0,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.2,-1.0,0.0,0.0,242483.0,30.0,0.91,
61,2487748872.0,,2.0,0.9,0.0,4958.0,1.0,-1.0,30.0,0.0,1.0,1.0,-1.0,9.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.8,-1.0,0.0,0.0,251814.0,60.0,0.8,
62,1597280050.0,,-1.0,0.6,0.4,3020.0,-1.0,-1.0,2.0,0.0,0.0,0.0,3.0,-1.0,-1.0,5.0,7.0,-1.0,0.0,-1.0,7.0,5.0,0.2,-0.2,-1.0,1.0,178864.0,0.0,0.0,
63,2487748872.0,,2.0,0.0,0.0,4262.0,1.0,-1.0,0.0,1.0,1.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,257476.0,0.0,0.92,
64,1597280050.0,,-1.0,0.6,0.4,3177.0,-1.0,-1.0,1.0,1.0,0.0,1.0,3.0,-1.0,-1.0,7.0,5.0,-1.0,0.0,-1.0,7.0,5.0,0.2,-0.2,-1.0,0.0,184401.0,0.0,0.0,
65,2487748872.0,,2.0,0.8,0.0,3884.0,1.0,-1.0,60.0,0.0,1.0,3.0,-1.0,8.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.6,-1.0,0.0,0.0,262443.0,20.0,0.97,
66,1597280050.0,,-1.0,0.6,0.4,1465.0,1.0,-1.0,2.0,0.0,0.0,2.0,3.0,-1.0,-1.0,5.0,7.0,-1.0,0.0,-1.0,7.0,5.0,0.2,-0.2,-1.0,1.0,190083.0,0.0,0.0,
67,1597280050.0,,-1.0,0.7,0.3,1854.0,-1.0,-1.0,2.0,0.0,0.0,3.0,2.0,-1.0,-1.0,2.0,4.0,-1.0,0.0,-1.0,4.0,2.0,0.4,-0.4,-1.0,1.0,194054.0,0.0,0.0,
68,140293694.0,,2.0,0.1,0.0,9877.0,1.0,-1.0,10.0,1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.8,-1.0,1.0,0.0,319276.0,0.0,0.68,
69,2487748872.0,,2.0,0.1,0.0,8960.0,-1.0,-1.0,10.0,1.0,1.0,4.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.8,-1.0,1.0,0.0,267049.0,0.0,0.12,
70,5840068111.0,,0.0,0.8,0.3,3654.0,1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,8.0,3.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.6,-0.4,0.0,0.0,154992.0,-1.0,0.0,
71,1597280050.0,,-1.0,0.7,0.3,2234.0,-1.0,-1.0,1.0,1.0,0.0,4.0,2.0,-1.0,-1.0,4.0,2.0,-1.0,0.0,-1.0,4.0,2.0,0.4,-0.4,-1.0,0.0,198416.0,0.0,0.0,
72,2487748872.0,,2.0,0.3,0.0,3861.0,1.0,-1.0,65.0,0.0,1.0,5.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.4,-1.0,0.0,0.0,276712.0,35.0,0.71,
73,5840068111.0,,0.0,0.8,0.2,2559.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,8.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.6,-0.6,0.0,0.0,161161.0,-1.0,0.0,
74,1597280050.0,,-1.0,0.7,0.3,1308.0,1.0,-1.0,1.0,1.0,0.0,5.0,2.0,-1.0,-1.0,4.0,2.0,-1.0,0.0,-1.0,4.0,2.0,0.4,-0.4,-1.0,0.0,203158.0,0.0,0.0,
75,1597280050.0,,-1.0,0.8,0.2,1347.0,-1.0,-1.0,2.0,0.0,0.0,6.0,1.0,-1.0,-1.0,3.0,8.0,1.0,0.0,-1.0,3.0,8.0,0.6,-0.6,-1.0,0.0,206971.0,0.0,0.0,
76,5840068111.0,,0.0,0.8,0.1,1789.0,1.0,-1.0,1.0,1.0,1.0,2.0,-1.0,8.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.6,-0.8,0.0,0.0,166235.0,-1.0,0.0,
77,140293694.0,,2.0,0.8,0.0,13026.0,1.0,-1.0,90.0,0.0,1.0,1.0,-1.0,8.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.6,-1.0,0.0,0.0,329856.0,10.0,0.87,
78,1597280050.0,,-1.0,0.8,0.2,1075.0,-1.0,-1.0,2.0,0.0,0.0,7.0,1.0,-1.0,-1.0,3.0,8.0,1.0,0.0,-1.0,3.0,8.0,0.6,-0.6,-1.0,0.0,210825.0,0.0,0.0,
79,140293694.0,,2.0,0.0,0.0,4258.0,-1.0,-1.0,0.0,1.0,1.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,343586.0,0.0,0.43,
80,1597280050.0,,-1.0,0.8,0.2,667.0,-1.0,-1.0,1.0,1.0,0.0,8.0,1.0,-1.0,-1.0,3.0,8.0,-1.0,0.0,-1.0,3.0,8.0,0.6,-0.6,-1.0,0.0,214407.0,0.0,0.0,
81,5840068111.0,,0.0,0.8,0.0,4033.0,-1.0,1.0,2.0,0.0,1.0,3.0,-1.0,8.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.6,-1.0,0.0,1.0,170539.0,-1.0,0.0,
82,5840068111.0,,0.0,0.8,0.2,1936.0,1.0,1.0,1.0,1.0,1.0,4.0,-1.0,8.0,2.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.6,-0.6,1.0,1.0,177080.0,-1.0,0.0,
83,1597280050.0,,-1.0,0.9,0.1,4088.0,-1.0,-1.0,2.0,0.0,0.0,9.0,0.0,-1.0,-1.0,6.0,1.0,-1.0,0.0,-1.0,1.0,6.0,0.8,-0.8,-1.0,1.0,217582.0,0.0,0.0,
84,140293694.0,,2.0,0.6,0.0,7495.0,1.0,-1.0,100.0,0.0,1.0,3.0,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.2,-1.0,0.0,0.0,348550.0,40.0,0.72,
85,5840068111.0,,0.0,0.2,0.3,1143.0,-1.0,1.0,2.0,1.0,1.0,5.0,-1.0,2.0,3.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-0.6,-0.4,0.0,0.0,181524.0,-1.0,0.0,
86,1597280050.0,,-1.0,0.9,0.1,467.0,-1.0,-1.0,2.0,0.0,0.0,10.0,0.0,-1.0,-1.0,1.0,6.0,1.0,0.0,-1.0,1.0,6.0,0.8,-0.8,-1.0,0.0,224175.0,0.0,0.0,
87,5840068111.0,,0.0,0.2,0.1,1760.0,-1.0,-1.0,1.0,1.0,1.0,6.0,-1.0,2.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-0.6,-0.8,0.0,1.0,185178.0,-1.0,0.0,
88,1597280050.0,,-1.0,0.9,0.1,925.0,1.0,-1.0,1.0,1.0,0.0,11.0,0.0,-1.0,-1.0,1.0,6.0,-1.0,0.0,-1.0,1.0,6.0,0.8,-0.8,-1.0,0.0,227151.0,0.0,0.0,
89,140293694.0,,2.0,0.2,0.0,5219.0,-1.0,-1.0,100.0,0.0,1.0,4.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.6,-1.0,0.0,0.0,356749.0,80.0,0.31,
90,2487748872.0,,-1.0,0.6,0.4,3111.0,-1.0,1.0,1.0,1.0,1.0,0.0,3.0,6.0,4.0,7.0,12.0,-1.0,-1.0,0.0,7.0,12.0,0.2,-0.2,-1.0,0.0,305202.0,0.0,0.0,
91,5840068111.0,,0.0,0.2,0.2,1539.0,-1.0,-1.0,1.0,1.0,1.0,7.0,-1.0,2.0,2.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-0.6,-0.6,0.0,1.0,189456.0,-1.0,0.0,
92,2487748872.0,,-1.0,0.6,0.4,2452.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,6.0,4.0,12.0,7.0,-1.0,0.0,0.0,7.0,12.0,0.2,-0.2,-1.0,1.0,310834.0,0.0,0.0,
93,5840068111.0,,0.0,0.2,0.0,1954.0,-1.0,-1.0,1.0,1.0,1.0,8.0,-1.0,2.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-0.6,-1.0,0.0,1.0,193503.0,-1.0,0.0,
94,140293694.0,,2.0,0.4,0.0,8468.0,-1.0,-1.0,25.0,0.0,1.0,5.0,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.2,-1.0,0.0,0.0,362672.0,15.0,0.62,
95,2487748872.0,,-1.0,0.6,0.4,1923.0,-1.0,1.0,2.0,0.0,1.0,2.0,3.0,6.0,4.0,12.0,7.0,-1.0,-1.0,0.0,7.0,12.0,0.2,-0.2,-1.0,1.0,315797.0,0.0,0.0,
96,5840068111.0,,0.0,1.0,0.0,1729.0,1.0,-1.0,1.0,1.0,1.0,9.0,-1.0,10.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,197967.0,-1.0,0.0,
97,2487748872.0,,-1.0,0.6,0.4,1133.0,-1.0,1.0,2.0,0.0,1.0,3.0,3.0,6.0,4.0,7.0,12.0,1.0,-2.0,0.0,7.0,12.0,0.2,-0.2,-1.0,0.0,320231.0,0.0,0.0,
98,5840068111.0,,0.0,0.9,0.0,2496.0,-1.0,1.0,2.0,0.0,1.0,10.0,-1.0,9.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.8,-1.0,0.0,1.0,202232.0,-1.0,0.0,
99,2487748872.0,,-1.0,0.6,0.4,987.0,1.0,-1.0,2.0,0.0,1.0,4.0,3.0,6.0,4.0,7.0,12.0,1.0,-1.0,0.0,7.0,12.0,0.2,-0.2,-1.0,0.0,323874.0,0.0,0.0,
100,5840068111.0,,0.0,0.9,0.1,1513.0,1.0,-1.0,1.0,1.0,1.0,11.0,-1.0,9.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.8,-0.8,0.0,1.0,207249.0,-1.0,0.0,
101,2487748872.0,,-1.0,0.6,0.4,1349.0,-1.0,-1.0,2.0,0.0,1.0,5.0,3.0,6.0,4.0,7.0,12.0,1.0,-2.0,0.0,7.0,12.0,0.2,-0.2,-1.0,0.0,327370.0,0.0,0.0,
102,2487748872.0,,-1.0,0.6,0.4,816.0,-1.0,1.0,2.0,0.0,1.0,6.0,3.0,6.0,4.0,7.0,12.0,1.0,-3.0,0.0,7.0,12.0,0.2,-0.2,-1.0,0.0,331231.0,0.0,0.0,
103,2487748872.0,,-1.0,0.6,0.4,623.0,1.0,1.0,2.0,0.0,1.0,7.0,3.0,6.0,4.0,7.0,12.0,1.0,-2.0,0.0,7.0,12.0,0.2,-0.2,-1.0,0.0,334552.0,0.0,0.0,
104,2487748872.0,,-1.0,0.6,0.4,740.0,-1.0,-1.0,2.0,0.0,1.0,8.0,3.0,6.0,4.0,7.0,12.0,1.0,-3.0,0.0,7.0,12.0,0.2,-0.2,-1.0,0.0,337681.0,0.0,0.0,
105,2487748872.0,,-1.0,0.6,0.4,483.0,1.0,1.0,1.0,1.0,1.0,9.0,3.0,6.0,4.0,12.0,7.0,1.0,-2.0,0.0,7.0,12.0,0.2,-0.2,-1.0,1.0,340927.0,0.0,0.0,
106,2487748872.0,,-1.0,0.6,0.4,814.0,1.0,-1.0,2.0,0.0,1.0,10.0,3.0,6.0,4.0,12.0,7.0,-1.0,-1.0,0.0,7.0,12.0,0.2,-0.2,-1.0,1.0,343915.0,0.0,0.0,
