,sub_id,phase,p1,p2,rtime,out,cfout,cho,corr,trial,cond,chose_right,rew,sess,op1,op2,ev1,ev2,catch,reversed
13572,3490395612.0,LE,0.9,0.1,2894.0,1.0,-1.0,1.0,1.0,65.0,0.0,1.0,-4.0,0.0,E,E,0.8,-0.8,0.0,1.0
13573,5594750071.0,LE,0.9,0.1,848.0,1.0,1.0,1.0,1.0,74.0,0.0,1.0,-1.0,0.0,E,E,0.8,-0.8,0.0,1.0
13574,90015198.0,ES,0.6,0.7,2551.0,1.0,1.0,2.0,1.0,3.0,-1.0,0.0,64.0,0.0,E,S,0.2,0.4,0.0,1.0
13575,3725083710.0,LE,0.9,0.1,452.0,-1.0,1.0,2.0,0.0,81.0,0.0,1.0,16.0,0.0,E,E,0.8,-0.8,0.0,0.0
13576,7252118082.0,LE,0.9,0.1,794.0,1.0,-1.0,1.0,1.0,113.0,0.0,1.0,58.0,0.0,E,E,0.8,-0.8,0.0,1.0
13577,2212675668.0,LE,0.6,0.4,1043.0,1.0,-1.0,1.0,1.0,56.0,1.0,0.0,13.0,0.0,E,E,0.2,-0.2,0.0,0.0
13578,9634284919.0,LE,0.6,0.4,457.0,-1.0,1.0,2.0,0.0,50.0,1.0,1.0,-3.0,0.0,E,E,0.2,-0.2,0.0,0.0
13579,48792589.0,ES,0.4,0.3,3621.0,1.0,-1.0,1.0,1.0,37.0,-1.0,1.0,62.0,0.0,E,S,-0.2,-0.4,0.0,1.0
13580,368457039.0,ES,0.6,0.7,703.0,1.0,-1.0,2.0,1.0,27.0,-1.0,1.0,68.0,0.0,E,S,0.2,0.4,0.0,0.0
13581,5982509183.0,LE,0.6,0.4,766.0,1.0,1.0,2.0,0.0,102.0,1.0,1.0,65.0,0.0,E,E,0.2,-0.2,0.0,0.0
13582,5804281261.0,ES,0.9,0.8,166.0,1.0,1.0,1.0,1.0,7.0,-1.0,1.0,-10.0,0.0,E,S,0.8,0.6,0.0,1.0
13583,8073303234.0,LE,0.6,0.4,402.0,-1.0,1.0,2.0,0.0,48.0,1.0,0.0,-5.0,0.0,E,E,0.2,-0.2,0.0,1.0
13584,8424328749.0,ES,0.9,0.8,705.0,1.0,1.0,2.0,0.0,4.0,-1.0,0.0,75.0,0.0,E,S,0.8,0.6,0.0,1.0
13585,595508711.0,LE,0.6,0.4,614.0,-1.0,-1.0,1.0,1.0,96.0,1.0,1.0,43.0,0.0,E,E,0.2,-0.2,0.0,1.0
13586,4088027894.0,LE,0.6,0.4,817.0,1.0,-1.0,1.0,1.0,116.0,1.0,0.0,75.0,0.0,E,E,0.2,-0.2,0.0,0.0
13587,5153081306.0,ES,0.1,0.2,3256.0,-1.0,-1.0,1.0,0.0,2.0,-1.0,1.0,65.0,0.0,E,S,-0.8,-0.6,0.0,1.0
13588,7663145935.0,LE,0.9,0.1,914.0,1.0,-1.0,1.0,1.0,9.0,0.0,1.0,4.0,0.0,E,E,0.8,-0.8,0.0,1.0
13589,6535091015.0,LE,0.6,0.4,719.0,1.0,1.0,1.0,1.0,68.0,1.0,0.0,49.0,0.0,E,E,0.2,-0.2,0.0,0.0
13590,3654455906.0,LE,0.9,0.1,780.0,1.0,-1.0,1.0,1.0,47.0,0.0,1.0,38.0,0.0,E,E,0.8,-0.8,0.0,1.0
13591,648426026.0,LE,0.9,0.1,1211.0,1.0,-1.0,1.0,1.0,76.0,0.0,1.0,31.0,0.0,E,E,0.8,-0.8,0.0,1.0
13592,4315964876.0,LE,0.9,0.1,3391.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,E,E,0.8,-0.8,0.0,0.0
13593,9725707173.0,ES,0.9,0.5,1503.0,1.0,-1.0,1.0,1.0,41.0,-1.0,0.0,50.0,0.0,E,S,0.8,0.0,0.0,0.0
13594,2943081445.0,LE,0.9,0.1,921.0,1.0,-1.0,1.0,1.0,31.0,0.0,0.0,14.0,0.0,E,E,0.8,-0.8,0.0,0.0
13595,6959402086.0,LE,0.6,0.4,517.0,1.0,-1.0,1.0,1.0,97.0,1.0,1.0,24.0,0.0,E,E,0.2,-0.2,0.0,1.0
13596,1404839795.0,LE,0.6,0.4,657.0,1.0,1.0,1.0,1.0,99.0,1.0,0.0,66.0,0.0,E,E,0.2,-0.2,0.0,0.0
13597,582861850.0,ES,0.4,0.0,847.0,-1.0,-1.0,1.0,1.0,33.0,-1.0,0.0,6.0,0.0,E,S,-0.2,-1.0,0.0,0.0
13598,9619549991.0,ES,0.4,0.6,2736.0,1.0,-1.0,2.0,1.0,1.0,-1.0,1.0,46.0,0.0,E,S,-0.2,0.2,0.0,0.0
13599,2872656356.0,LE,0.9,0.1,634.0,1.0,-1.0,1.0,1.0,108.0,0.0,1.0,41.0,0.0,E,E,0.8,-0.8,0.0,1.0
