index,sub_id,phase,p1,p2,rtime,out,cfout,cho,corr,trial,cond,chose_right,rew,sess,op1,op2,ev1,ev2,catch_trial,reversed
12246,5392681332.0,LE,0.8,0.2,864.0,-1.0,1.0,2.0,0.0,84.0,1.0,1,29.0,0.0,E,E,0.6,-0.6,0.0,0.0
12247,5392681332.0,LE,0.8,0.2,704.0,1.0,-1.0,1.0,1.0,85.0,1.0,1,30.0,0.0,E,E,0.6,-0.6,0.0,1.0
12248,5392681332.0,LE,0.8,0.2,1111.0,1.0,-1.0,1.0,1.0,86.0,1.0,0,31.0,0.0,E,E,0.6,-0.6,0.0,0.0
12249,5392681332.0,LE,0.8,0.2,2076.0,1.0,1.0,2.0,0.0,87.0,1.0,0,32.0,0.0,E,E,0.6,-0.6,0.0,1.0
12250,5392681332.0,LE,0.8,0.2,1304.0,1.0,-1.0,1.0,1.0,88.0,1.0,0,33.0,0.0,E,E,0.6,-0.6,0.0,0.0
12251,5392681332.0,LE,0.8,0.2,1543.0,1.0,-1.0,1.0,1.0,89.0,1.0,1,34.0,0.0,E,E,0.6,-0.6,0.0,1.0
12252,5392681332.0,LE,0.6,0.4,1743.0,1.0,1.0,2.0,0.0,90.0,3.0,1,35.0,0.0,E,E,0.2,-0.2,0.0,0.0
12253,5392681332.0,LE,0.6,0.4,897.0,1.0,1.0,2.0,0.0,91.0,3.0,0,36.0,0.0,E,E,0.2,-0.2,0.0,1.0
12254,5392681332.0,LE,0.6,0.4,527.0,-1.0,1.0,2.0,0.0,92.0,3.0,0,35.0,0.0,E,E,0.2,-0.2,0.0,1.0
12255,5392681332.0,LE,0.6,0.4,976.0,-1.0,1.0,2.0,0.0,93.0,3.0,0,34.0,0.0,E,E,0.2,-0.2,0.0,1.0
12256,5392681332.0,LE,0.6,0.4,727.0,-1.0,1.0,2.0,0.0,94.0,3.0,1,33.0,0.0,E,E,0.2,-0.2,0.0,0.0
12257,5392681332.0,LE,0.6,0.4,1230.0,1.0,1.0,1.0,1.0,95.0,3.0,1,34.0,0.0,E,E,0.2,-0.2,0.0,1.0
12258,5392681332.0,LE,0.6,0.4,705.0,-1.0,1.0,1.0,1.0,96.0,3.0,0,33.0,0.0,E,E,0.2,-0.2,0.0,0.0
12259,5392681332.0,LE,0.6,0.4,653.0,1.0,-1.0,1.0,1.0,97.0,3.0,1,34.0,0.0,E,E,0.2,-0.2,0.0,1.0
12260,5392681332.0,LE,0.6,0.4,534.0,-1.0,1.0,1.0,1.0,98.0,3.0,0,33.0,0.0,E,E,0.2,-0.2,0.0,0.0
12261,5392681332.0,LE,0.6,0.4,495.0,-1.0,-1.0,1.0,1.0,99.0,3.0,1,32.0,0.0,E,E,0.2,-0.2,0.0,1.0
12262,5392681332.0,LE,0.6,0.4,1385.0,-1.0,1.0,2.0,0.0,100.0,3.0,0,31.0,0.0,E,E,0.2,-0.2,0.0,1.0
12263,5392681332.0,LE,0.6,0.4,720.0,-1.0,1.0,2.0,0.0,101.0,3.0,0,30.0,0.0,E,E,0.2,-0.2,0.0,1.0
12264,5392681332.0,LE,0.6,0.4,824.0,1.0,-1.0,1.0,1.0,102.0,3.0,1,31.0,0.0,E,E,0.2,-0.2,0.0,1.0
12265,5392681332.0,LE,0.6,0.4,696.0,-1.0,-1.0,2.0,0.0,103.0,3.0,1,30.0,0.0,E,E,0.2,-0.2,0.0,0.0
12266,5392681332.0,LE,0.6,0.4,2264.0,-1.0,1.0,1.0,1.0,104.0,3.0,1,29.0,0.0,E,E,0.2,-0.2,0.0,1.0
12267,5392681332.0,LE,0.6,0.4,935.0,1.0,1.0,2.0,0.0,105.0,3.0,0,30.0,0.0,E,E,0.2,-0.2,0.0,1.0
12268,5392681332.0,LE,0.6,0.4,1032.0,1.0,1.0,2.0,0.0,106.0,3.0,0,31.0,0.0,E,E,0.2,-0.2,0.0,1.0
12269,5392681332.0,LE,0.6,0.4,559.0,1.0,1.0,1.0,1.0,107.0,3.0,0,32.0,0.0,E,E,0.2,-0.2,0.0,0.0
12270,5392681332.0,LE,0.6,0.4,759.0,1.0,-1.0,1.0,1.0,108.0,3.0,0,33.0,0.0,E,E,0.2,-0.2,0.0,0.0
12271,5392681332.0,LE,0.6,0.4,1367.0,-1.0,-1.0,2.0,0.0,109.0,3.0,1,32.0,0.0,E,E,0.2,-0.2,0.0,0.0
12272,5392681332.0,LE,0.6,0.4,790.0,1.0,1.0,1.0,1.0,110.0,3.0,1,33.0,0.0,E,E,0.2,-0.2,0.0,1.0
12273,5392681332.0,LE,0.6,0.4,424.0,1.0,1.0,2.0,0.0,111.0,3.0,1,34.0,0.0,E,E,0.2,-0.2,0.0,0.0
12274,5392681332.0,LE,0.6,0.4,734.0,-1.0,-1.0,1.0,1.0,112.0,3.0,1,33.0,0.0,E,E,0.2,-0.2,0.0,1.0
12275,5392681332.0,LE,0.6,0.4,1041.0,-1.0,1.0,2.0,0.0,113.0,3.0,1,32.0,0.0,E,E,0.2,-0.2,0.0,0.0
12276,5392681332.0,LE,0.6,0.4,431.0,1.0,1.0,1.0,1.0,114.0,3.0,0,33.0,0.0,E,E,0.2,-0.2,0.0,0.0
