subject,exp_num,score
310,4,0.386363636363636
311,4,0.522727272727273
312,4,0.545454545454545
313,4,0.568181818181818
314,4,0.5
315,4,0.5
316,4,0.454545454545455
317,4,0.477272727272727
318,4,0.431818181818182
319,5,0.613636363636364
320,5,0.534090909090909
321,5,0.488636363636364
322,5,0.431818181818182
323,5,0.477272727272727
324,5,0.590909090909091
325,5,0.511363636363636
326,5,0.340909090909091
327,5,0.443181818181818
328,5,0.488636363636364
329,5,0.5
330,5,0.477272727272727
331,5,0.420454545454545
332,5,0.465909090909091
333,5,0.488636363636364
334,5,0.556818181818182
335,5,0.522727272727273
336,5,0.965909090909091
337,5,0.420454545454545
338,5,0.5
339,5,0.465909090909091
340,5,0.329545454545455
341,5,0.522727272727273
342,5,0.545454545454545
343,5,0.477272727272727
344,5,0.545454545454545
345,5,0.488636363636364
346,5,0.454545454545455
347,5,0.488636363636364
348,5,0.477272727272727
349,5,0.545454545454545
350,5,0.522727272727273
351,5,0.5
352,5,0.454545454545455
353,5,0.465909090909091
354,5,0.454545454545455
355,5,0.454545454545455
356,5,0.488636363636364
357,5,0.522727272727273
358,5,0.465909090909091
359,5,0.465909090909091
360,5,0.704545454545455
361,5,0.443181818181818
362,5,0.5
363,5,0.488636363636364
364,5,0.681818181818182
365,5,0.477272727272727
366,5,0.431818181818182
367,5,0.613636363636364
368,5,0.590909090909091
369,5,0.465909090909091
370,5,0.522727272727273
371,5,0.681818181818182
372,5,0.454545454545455
373,5,0.534090909090909
374,5,0.511363636363636
375,5,0.534090909090909
376,5,0.454545454545455
377,5,0.647727272727273
378,5,0.590909090909091
379,5,0.556818181818182
380,5,0.75
381,5,0.534090909090909
382,5,0.5
383,5,0.625
384,5,0.534090909090909
385,5,0.647727272727273
386,5,0.465909090909091
387,5,0.454545454545455
388,5,0.5
389,5,0.454545454545455
390,6,0.448863636363636
391,6,0.465909090909091
392,6,0.585227272727273
393,6,0.454545454545455
394,6,0.545454545454545
395,6,0.488636363636364
396,6,0.517045454545455
397,6,0.488636363636364
398,6,0.448863636363636
399,6,0.477272727272727
400,6,0.625
401,6,0.585227272727273
402,6,0.545454545454545
403,6,0.551136363636364
404,6,0.403409090909091
405,6,0.545454545454545
406,6,0.482954545454545
407,6,0.471590909090909
408,6,0.511363636363636
409,6,0.477272727272727
410,6,0.5
411,6,0.460227272727273
412,6,0.448863636363636
413,6,0.539772727272727
414,6,0.602272727272727
415,6,0.460227272727273
416,6,0.477272727272727
417,6,0.517045454545455
418,6,0.471590909090909
419,6,0.539772727272727
420,6,0.522727272727273
421,6,0.534090909090909
422,6,0.505681818181818
423,6,0.460227272727273
424,6,0.579545454545455
425,6,0.4375
426,6,0.460227272727273
427,6,0.539772727272727
428,6,0.5
429,6,0.539772727272727
430,6,0.5625
431,6,0.471590909090909
432,6,0.488636363636364
433,6,0.551136363636364
434,6,0.25
435,6,0.448863636363636
436,6,0.545454545454545
437,6,0.551136363636364
438,6,0.528409090909091
439,6,0.5
440,6,0.198863636363636
441,6,0.568181818181818
442,6,0.477272727272727
443,6,0.443181818181818
444,6,0.522727272727273
445,6,0.5
446,6,0.261363636363636
447,6,0.539772727272727
448,6,0.477272727272727
449,6,0.613636363636364
450,6,0.5625
451,6,0.556818181818182
452,6,0.494318181818182
453,6,0.448863636363636
454,6,0.460227272727273
455,6,0.647727272727273
456,7,0.5
457,7,0.484375
458,7,0.46875
459,7,0.4921875
460,7,0.59375
461,7,0.5078125
462,7,0.5
463,7,0.4921875
464,7,0.546875
465,7,0.5234375
466,7,0.4921875
467,7,0.5859375
468,7,0.4765625
469,7,0.421875
470,7,0.5078125
471,7,0.53125
472,7,0.53125
473,7,0.5546875
474,7,0.5703125
475,7,0.5
476,7,0.5234375
477,7,0.5234375
478,7,0.53125
479,7,0.6328125
480,7,0.625
481,7,0.5
482,7,0.671875
483,7,0.484375
484,7,0.578125
485,7,0.7109375
486,7,0.5078125
487,7,0.6484375
488,7,0.4765625
489,7,0.453125
490,7,0.40625
491,7,0.4453125
492,7,0.5390625
493,7,0.53125
494,7,0.4453125
495,7,0.4921875
496,7,0.578125
497,7,0.5234375
498,7,0.5390625
499,7,0.4375
500,7,0.6171875
501,7,0.4921875
502,7,0.65625
503,7,0.4921875
504,7,0.5
505,7,0.6171875
506,7,0.5078125
507,7,0.546875
508,7,0.5546875
509,7,0.484375
510,7,0.5
511,7,0.4921875
512,7,0.5390625
513,7,0.46875
514,7,0.4765625
515,7,0.625
516,7,0.515625
517,7,0.5
518,7,0.2890625
519,7,0.6015625
520,7,0.5546875
521,7,0.5234375
522,7,0.5
523,7,0.53125
524,7,0.5078125
525,7,0.5078125
526,7,0.3359375
527,7,0.484375
528,7,0.53125
529,8,0.4609375
530,8,0.5078125
531,8,0.484375
532,8,0.5546875
533,8,0.3828125
534,8,0.6015625
535,8,0.5234375
536,8,0.6328125
537,8,0.6953125
538,8,0.5859375
539,8,0.5703125
540,8,0.4765625
541,8,0.4453125
542,8,0.4375
543,8,0.5
544,8,0.5625
545,8,0.5
546,8,0.609375
547,8,0.46875
548,8,0.5625
549,8,0.46875
550,8,0.4921875
551,8,0.59375
552,8,0.421875
553,8,0.7578125
554,8,0.546875
555,8,0.546875
556,8,0.5546875
557,8,0.640625
558,8,0.578125
559,8,0.625
560,8,0.3359375
561,8,0.6484375
562,8,0.3359375
563,8,0.46875
564,8,0.546875
565,8,0.4453125
566,8,0.578125
567,8,0.5078125
568,8,0.5078125
569,8,0.5
570,8,0.765625
571,8,0.515625
572,8,0.484375
573,8,0.4921875
574,8,0.484375
575,8,0.5546875
576,8,0.4140625
577,8,0.46875
578,8,0.5
579,8,0.4296875
580,8,0.9453125
581,8,0.6015625
582,8,0.59375
583,8,0.796875
584,8,0.5234375
585,8,0.453125
586,8,0.5546875
587,8,0.4375
588,8,0.5703125
589,8,0.5546875
590,8,0.3359375
591,8,0.484375
592,8,0.6328125
593,8,0.6640625
594,8,0.53125
595,8,0.4921875
596,8,0.3046875
597,8,0.5703125
598,8,0.546875
599,8,0.40625
