subject,exp_num,score,modality
479,7,0.5234375,NO
479,7,0.0234375,BO
480,7,0.3203125,HE
480,7,0.1796875,LE
480,7,0.203125,NO
480,7,0.296875,BO
481,7,0.3515625,HE
481,7,0.1484375,LE
481,7,0.4609375,NO
481,7,0.0390625,BO
482,7,0.171875,HE
482,7,0.234375,LE
482,7,0.578125,NO
482,7,0.015625,BO
483,7,0.3984375,HE
483,7,0.015625,LE
483,7,0.546875,NO
483,7,0.0390625,BO
484,7,0.2265625,HE
484,7,0.234375,LE
484,7,0.4765625,NO
484,7,0.0625,BO
485,7,0.453125,HE
485,7,0.046875,LE
485,7,0.46875,NO
485,7,0.03125,BO
486,7,0.3515625,HE
486,7,0.046875,LE
486,7,0.5234375,NO
486,7,0.078125,BO
487,7,0.328125,HE
487,7,0.171875,LE
487,7,0.4609375,NO
487,7,0.0390625,BO
488,7,0.2734375,HE
488,7,0.203125,LE
488,7,0.484375,NO
488,7,0.0390625,BO
489,7,0.3828125,HE
489,7,0.0703125,LE
489,7,0.4375,NO
489,7,0.109375,BO
490,7,0.3828125,HE
490,7,0.09375,LE
490,7,0.5078125,NO
490,7,0.015625,BO
491,7,0.2890625,HE
491,7,0.03125,LE
491,7,0.6640625,NO
491,7,0.015625,BO
492,7,0.3515625,HE
492,7,0.1484375,LE
492,7,0.484375,NO
492,7,0.015625,BO
493,7,0.375,HE
493,7,0.109375,LE
493,7,0.453125,NO
493,7,0.0625,BO
494,7,0.0390625,HE
494,7,0.4609375,LE
494,7,0.5,NO
494,7,0,BO
495,7,0.0390625,HE
495,7,0.4453125,LE
495,7,0.5,NO
495,7,0.015625,BO
496,7,0.46875,HE
496,7,0.015625,LE
496,7,0.5,NO
496,7,0.015625,BO
497,7,0.3515625,HE
497,7,0.1484375,LE
497,7,0.3828125,NO
497,7,0.1171875,BO
498,7,0.4609375,HE
498,7,0.03125,LE
498,7,0.5078125,NO
498,7,0,BO
499,7,0.21875,HE
499,7,0.265625,LE
499,7,0.5,NO
499,7,0.015625,BO
500,7,0.4453125,HE
500,7,0,LE
500,7,0.546875,NO
500,7,0.0078125,BO
501,7,0.1484375,HE
501,7,0.328125,LE
501,7,0.4921875,NO
501,7,0.03125,BO
502,7,0.3203125,HE
502,7,0.09375,LE
502,7,0.546875,NO
502,7,0.0390625,BO
503,7,0.296875,HE
503,7,0.1328125,LE
503,7,0.5390625,NO
503,7,0.03125,BO
504,7,0.4453125,HE
504,7,0.03125,LE
504,7,0.4765625,NO
504,7,0.046875,BO
505,7,0.40625,HE
505,7,0,LE
505,7,0.59375,NO
505,7,0,BO
506,7,0.3359375,HE
506,7,0.140625,LE
506,7,0.5,NO
506,7,0.0234375,BO
507,7,0.1953125,HE
507,7,0.2578125,LE
507,7,0.34375,NO
507,7,0.203125,BO
508,7,0.3671875,HE
508,7,0.1328125,LE
508,7,0.453125,NO
508,7,0.046875,BO
509,7,0.171875,HE
509,7,0.328125,LE
509,7,0.46875,NO
509,7,0.03125,BO
510,7,0.3203125,HE
510,7,0.140625,LE
510,7,0.3359375,NO
510,7,0.203125,BO
511,7,0.1484375,HE
511,7,0.3125,LE
511,7,0.515625,NO
511,7,0.0234375,BO
512,7,0.15625,HE
512,7,0.234375,LE
512,7,0.5625,NO
512,7,0.046875,BO
513,7,0.125,HE
513,7,0.3203125,LE
513,7,0.5546875,NO
513,7,0,BO
514,7,0.4453125,HE
514,7,0.0546875,LE
514,7,0.4765625,NO
514,7,0.0234375,BO
515,7,0.4375,HE
515,7,0.046875,LE
515,7,0.4921875,NO
515,7,0.0234375,BO
516,7,0.234375,HE
516,7,0.2578125,LE
516,7,0.4921875,NO
516,7,0.015625,BO
517,7,0.1796875,HE
517,7,0.171875,LE
517,7,0.59375,NO
517,7,0.0546875,BO
518,7,0.078125,HE
518,7,0.4140625,LE
518,7,0.5,NO
518,7,0.0078125,BO
519,7,0.328125,HE
519,7,0.171875,LE
519,7,0.4140625,NO
519,7,0.0859375,BO
520,7,0.1875,HE
520,7,0.296875,LE
520,7,0.4921875,NO
520,7,0.0234375,BO
521,7,0.4375,HE
521,7,0.046875,LE
521,7,0.484375,NO
521,7,0.03125,BO
522,7,0.3671875,HE
522,7,0.1171875,LE
522,7,0.5,NO
522,7,0.015625,BO
523,7,0.3828125,HE
523,7,0.1015625,LE
523,7,0.40625,NO
523,7,0.109375,BO
524,7,0.421875,HE
524,7,0.0234375,LE
524,7,0.4921875,NO
524,7,0.0625,BO
525,7,0.4296875,HE
525,7,0.015625,LE
525,7,0.5234375,NO
525,7,0.03125,BO
526,7,0.078125,HE
526,7,0.390625,LE
526,7,0.46875,NO
526,7,0.0625,BO
527,8,0.359375,HE
527,8,0.0078125,LE
527,8,0.609375,NO
527,8,0.0234375,BO
528,8,0.203125,HE
528,8,0.0390625,LE
528,8,0.734375,NO
528,8,0.0234375,BO
529,8,0.078125,HE
529,8,0.1484375,LE
529,8,0.703125,NO
529,8,0.0703125,BO
530,8,0.03125,HE
530,8,0.1953125,LE
530,8,0.7265625,NO
530,8,0.046875,BO
531,8,0.109375,HE
531,8,0.0546875,LE
531,8,0.765625,NO
531,8,0.0703125,BO
532,8,0.3046875,HE
532,8,0,LE
532,8,0.65625,NO
532,8,0.0390625,BO
533,8,0.109375,HE
533,8,0.171875,LE
533,8,0.71875,NO
533,8,0,BO
534,8,0.34375,HE
534,8,0.0078125,LE
534,8,0.6484375,NO
534,8,0,BO
535,8,0.1875,HE
535,8,0.0546875,LE
535,8,0.75,NO
535,8,0.0078125,BO
536,8,0.03125,HE
536,8,0.171875,LE
536,8,0.7109375,NO
536,8,0.0859375,BO
537,8,0.140625,HE
537,8,0.0390625,LE
537,8,0.7890625,NO
537,8,0.03125,BO
538,8,0.2109375,HE
538,8,0.0859375,LE
538,8,0.640625,NO
538,8,0.0625,BO
539,8,0.125,HE
539,8,0.125,LE
539,8,0.7109375,NO
539,8,0.0390625,BO
540,8,0.1328125,HE
540,8,0.0859375,LE
540,8,0.7265625,NO
540,8,0.0546875,BO
541,8,0.2578125,HE
541,8,0.0078125,LE
541,8,0.734375,NO
541,8,0,BO
542,8,0.28125,HE
542,8,0.078125,LE
542,8,0.5625,NO
542,8,0.078125,BO
543,8,0.25,HE
543,8,0.03125,LE
543,8,0.71875,NO
543,8,0,BO
544,8,0.2421875,HE
544,8,0.0390625,LE
544,8,0.703125,NO
544,8,0.015625,BO
545,8,0.140625,HE
545,8,0.15625,LE
545,8,0.6171875,NO
545,8,0.0859375,BO
546,8,0.3359375,HE
546,8,0,LE
546,8,0.6640625,NO
546,8,0,BO
547,8,0.1796875,HE
547,8,0.0390625,LE
547,8,0.75,NO
547,8,0.03125,BO
548,8,0.296875,HE
548,8,0.015625,LE
548,8,0.6796875,NO
548,8,0.0078125,BO
549,8,0.1171875,HE
549,8,0.109375,LE
549,8,0.6953125,NO
549,8,0.078125,BO
550,8,0.046875,HE
550,8,0.1875,LE
550,8,0.5859375,NO
550,8,0.1796875,BO
551,8,0.109375,HE
551,8,0.1640625,LE
551,8,0.59375,NO
551,8,0.1328125,BO
552,8,0.21875,HE
552,8,0,LE
552,8,0.78125,NO
552,8,0,BO
553,8,0.1640625,HE
553,8,0.078125,LE
553,8,0.6640625,NO
553,8,0.09375,BO
554,8,0.0546875,HE
554,8,0.15625,LE
554,8,0.7421875,NO
554,8,0.046875,BO
555,8,0.15625,HE
555,8,0.0625,LE
555,8,0.765625,NO
555,8,0.015625,BO
556,8,0.1796875,HE
556,8,0.09375,LE
556,8,0.59375,NO
556,8,0.1328125,BO
557,8,0.25,HE
557,8,0.0234375,LE
557,8,0.7109375,NO
557,8,0.015625,BO
558,8,0.1640625,HE
558,8,0.09375,LE
558,8,0.65625,NO
558,8,0.0859375,BO
559,8,0.21875,HE
559,8,0,LE
559,8,0.7578125,NO
559,8,0.0234375,BO
560,8,0.1484375,HE
560,8,0.09375,LE
560,8,0.7265625,NO
560,8,0.03125,BO
561,8,0.109375,HE
561,8,0.1171875,LE
561,8,0.6875,NO
561,8,0.0859375,BO
562,8,0.2734375,HE
562,8,0.0703125,LE
562,8,0.640625,NO
562,8,0.015625,BO
563,8,0.15625,HE
563,8,0.0703125,LE
563,8,0.7734375,NO
563,8,0,BO
564,8,0.09375,HE
564,8,0.125,LE
564,8,0.765625,NO
564,8,0.015625,BO
565,8,0.140625,HE
565,8,0.09375,LE
565,8,0.6640625,NO
565,8,0.1015625,BO
566,8,0.0546875,HE
566,8,0.21875,LE
566,8,0.6875,NO
566,8,0.0390625,BO
567,8,0.140625,HE
567,8,0.0625,LE
567,8,0.78125,NO
567,8,0.015625,BO
568,8,0.21875,HE
568,8,0.0078125,LE
568,8,0.7421875,NO
568,8,0.03125,BO
569,8,0.171875,HE
569,8,0.0859375,LE
569,8,0.6953125,NO
569,8,0.046875,BO
570,8,0.09375,HE
570,8,0.1484375,LE
570,8,0.703125,NO
570,8,0.0546875,BO
571,8,0.21875,HE
571,8,0.0703125,LE
571,8,0.6484375,NO
571,8,0.0625,BO
572,8,0.28125,HE
572,8,0,LE
572,8,0.7109375,NO
572,8,0.0078125,BO
573,8,0.0546875,HE
573,8,0.203125,LE
573,8,0.5859375,NO
573,8,0.15625,BO
574,8,0.171875,HE
574,8,0.1171875,LE
574,8,0.6171875,NO
574,8,0.09375,BO
575,8,0.2265625,HE
575,8,0,LE
575,8,0.7734375,NO
575,8,0,BO
576,8,0.21875,HE
576,8,0.078125,LE
576,8,0.6640625,NO
576,8,0.0390625,BO
577,8,0.1640625,HE
577,8,0.03125,LE
577,8,0.765625,NO
577,8,0.0390625,BO
578,8,0.2265625,HE
578,8,0.046875,LE
578,8,0.7265625,NO
578,8,0,BO
579,8,0.171875,HE
579,8,0.078125,LE
579,8,0.7109375,NO
579,8,0.0390625,BO
580,8,0.2265625,HE
580,8,0.0078125,LE
580,8,0.7421875,NO
580,8,0.0234375,BO
581,8,0.140625,HE
581,8,0.1484375,LE
581,8,0.6875,NO
581,8,0.0234375,BO
582,8,0.296875,HE
582,8,0.015625,LE
582,8,0.6796875,NO
582,8,0.0078125,BO
583,8,0.203125,HE
583,8,0.0625,LE
583,8,0.7109375,NO
583,8,0.0234375,BO
584,8,0.15625,HE
584,8,0.0390625,LE
584,8,0.6875,NO
584,8,0.1171875,BO
585,8,0.1484375,HE
585,8,0.078125,LE
585,8,0.734375,NO
585,8,0.0390625,BO
586,8,0.1328125,HE
586,8,0.1171875,LE
586,8,0.6640625,NO
586,8,0.0859375,BO
587,8,0.2109375,HE
587,8,0.078125,LE
587,8,0.6171875,NO
587,8,0.09375,BO
588,8,0.21875,HE
588,8,0.046875,LE
588,8,0.703125,NO
588,8,0.03125,BO
589,8,0.3046875,HE
589,8,0.125,LE
589,8,0.453125,NO
589,8,0.1171875,BO
590,8,0.1640625,HE
590,8,0.1171875,LE
590,8,0.703125,NO
590,8,0.015625,BO
591,8,0.21875,HE
591,8,0.046875,LE
591,8,0.6953125,NO
591,8,0.0390625,BO
592,8,0.0625,HE
592,8,0.171875,LE
592,8,0.7421875,NO
592,8,0.0234375,BO
593,8,0.1484375,HE
593,8,0.0703125,LE
593,8,0.6640625,NO
593,8,0.1171875,BO
594,8,0.375,HE
594,8,0.0078125,LE
594,8,0.59375,NO
594,8,0.0234375,BO
595,8,0.2578125,HE
595,8,0.0078125,LE
595,8,0.734375,NO
595,8,0,BO
596,8,0.25,HE
596,8,0.0078125,LE
596,8,0.7421875,NO
596,8,0,BO
597,8,0.1328125,HE
597,8,0.140625,LE
597,8,0.65625,NO
597,8,0.0703125,BO
598,8,0.2578125,HE
598,8,0.0625,LE
598,8,0.6640625,NO
598,8,0.015625,BO
599,8,0.0546875,HE
599,8,0.2109375,LE
599,8,0.6328125,NO
599,8,0.1015625,BO
