subject,exp_num,RT,p,modality
66,5,1497,0.9,ED_e
66,5,988,0.9,EE
67,5,2461.5,0,ED_d
67,5,2415.5,0.1,ED_d
67,5,2903.5,0.2,ED_d
67,5,1756.5,0.3,ED_d
67,5,1994,0.4,ED_d
67,5,3178.5,0.5,ED_d
67,5,2903,0.6,ED_d
67,5,1276,0.7,ED_d
67,5,2807.5,0.8,ED_d
67,5,2431,0.9,ED_d
67,5,2711,1,ED_d
67,5,2082,0.1,ED_e
67,5,3304,0.1,EE
67,5,1812,0.2,ED_e
67,5,2017,0.2,EE
67,5,2793,0.3,ED_e
67,5,3025,0.3,EE
67,5,1326,0.4,ED_e
67,5,3039,0.4,EE
67,5,2521,0.6,ED_e
67,5,2744,0.6,EE
67,5,2234,0.7,ED_e
67,5,3063,0.7,EE
67,5,2591,0.8,ED_e
67,5,2081,0.8,EE
67,5,2709,0.9,ED_e
67,5,2571,0.9,EE
68,5,1215,0,ED_d
68,5,1481.5,0.1,ED_d
68,5,3521,0.2,ED_d
68,5,1603,0.3,ED_d
68,5,2682,0.4,ED_d
68,5,3061,0.5,ED_d
68,5,2399,0.6,ED_d
68,5,2651.5,0.7,ED_d
68,5,2043,0.8,ED_d
68,5,1212.5,0.9,ED_d
68,5,1106.5,1,ED_d
68,5,2933,0.1,ED_e
68,5,4087,0.1,EE
68,5,1321,0.2,ED_e
68,5,4851,0.2,EE
68,5,2542,0.3,ED_e
68,5,4283,0.3,EE
68,5,1425,0.4,ED_e
68,5,5119,0.4,EE
68,5,2081,0.6,ED_e
68,5,4190,0.6,EE
68,5,1526,0.7,ED_e
68,5,5194,0.7,EE
68,5,1542,0.8,ED_e
68,5,4082.5,0.8,EE
68,5,2299,0.9,ED_e
68,5,3125,0.9,EE
69,5,2497.5,0,ED_d
69,5,1844.5,0.1,ED_d
69,5,1821.5,0.2,ED_d
69,5,1710,0.3,ED_d
69,5,2266,0.4,ED_d
69,5,2486.5,0.5,ED_d
69,5,2387,0.6,ED_d
69,5,2110.5,0.7,ED_d
69,5,1579.5,0.8,ED_d
69,5,1481,0.9,ED_d
69,5,1750,1,ED_d
69,5,1639,0.1,ED_e
69,5,2213.5,0.1,EE
69,5,2115,0.2,ED_e
69,5,2943,0.2,EE
69,5,2630,0.3,ED_e
69,5,2908,0.3,EE
69,5,1991,0.4,ED_e
69,5,2066,0.4,EE
69,5,2212,0.6,ED_e
69,5,1644.5,0.6,EE
69,5,2160,0.7,ED_e
69,5,2062,0.7,EE
69,5,1492,0.8,ED_e
69,5,1781,0.8,EE
69,5,1539,0.9,ED_e
69,5,1967,0.9,EE
70,5,1552,0,ED_d
70,5,1186,0.1,ED_d
70,5,1540,0.2,ED_d
70,5,1834.5,0.3,ED_d
70,5,1802.5,0.4,ED_d
70,5,2226.5,0.5,ED_d
70,5,1395,0.6,ED_d
70,5,1313,0.7,ED_d
70,5,1583,0.8,ED_d
70,5,1406.5,0.9,ED_d
70,5,1224.5,1,ED_d
70,5,1577,0.1,ED_e
70,5,2096.5,0.1,EE
70,5,1459,0.2,ED_e
70,5,NaN,0.2,EE
70,5,1357,0.3,ED_e
70,5,1380,0.3,EE
70,5,1503,0.4,ED_e
70,5,1545.5,0.4,EE
70,5,1092,0.6,ED_e
70,5,1489.5,0.6,EE
70,5,1482,0.7,ED_e
70,5,1597.5,0.7,EE
70,5,1322,0.8,ED_e
70,5,1388.5,0.8,EE
70,5,1650,0.9,ED_e
70,5,1753,0.9,EE
71,5,1743.5,0,ED_d
71,5,1972.5,0.1,ED_d
71,5,2444.5,0.2,ED_d
71,5,2138.5,0.3,ED_d
71,5,2473.5,0.4,ED_d
71,5,2371,0.5,ED_d
71,5,2542.5,0.6,ED_d
71,5,2651,0.7,ED_d
71,5,2249,0.8,ED_d
71,5,2371.5,0.9,ED_d
71,5,1740,1,ED_d
71,5,2292,0.1,ED_e
71,5,NaN,0.1,EE
71,5,2478,0.2,ED_e
71,5,2965,0.2,EE
71,5,2290,0.3,ED_e
71,5,2742.5,0.3,EE
71,5,2274,0.4,ED_e
71,5,2636.5,0.4,EE
71,5,2742,0.6,ED_e
71,5,2391.5,0.6,EE
71,5,2062,0.7,ED_e
71,5,2356,0.7,EE
71,5,1955,0.8,ED_e
71,5,2385.5,0.8,EE
71,5,1753,0.9,ED_e
71,5,2040.5,0.9,EE
72,6,1280,0,ED_d
72,6,1481.5,0.1,ED_d
72,6,1421.5,0.2,ED_d
72,6,1357,0.3,ED_d
72,6,1499.5,0.4,ED_d
72,6,1367.5,0.5,ED_d
72,6,1346,0.6,ED_d
72,6,1265.5,0.7,ED_d
72,6,1250.5,0.8,ED_d
72,6,1072.5,0.9,ED_d
72,6,1117,1,ED_d
72,6,1430,0.1,ED_e
72,6,1226.5,0.1,EE
72,6,1326.5,0.2,ED_e
72,6,NaN,0.2,EE
72,6,1262,0.3,ED_e
72,6,1941,0.3,EE
72,6,1182,0.4,ED_e
72,6,1607,0.4,EE
72,6,1292,0.6,ED_e
72,6,1553,0.6,EE
72,6,1279,0.7,ED_e
72,6,1391,0.7,EE
72,6,1465,0.8,ED_e
72,6,1343.5,0.8,EE
72,6,1839,0.9,ED_e
72,6,1615,0.9,EE
73,6,1369,0,ED_d
73,6,1422,0.1,ED_d
73,6,1421.5,0.2,ED_d
73,6,1659.5,0.3,ED_d
73,6,1725,0.4,ED_d
73,6,1756.5,0.5,ED_d
73,6,1389.5,0.6,ED_d
73,6,1233.5,0.7,ED_d
73,6,1267,0.8,ED_d
73,6,1295.5,0.9,ED_d
73,6,1414.5,1,ED_d
73,6,1864,0.1,ED_e
73,6,1610,0.1,EE
73,6,1480.5,0.2,ED_e
73,6,1524,0.2,EE
73,6,1393,0.3,ED_e
73,6,1292.5,0.3,EE
73,6,1328,0.4,ED_e
73,6,1395,0.4,EE
73,6,1241,0.6,ED_e
73,6,1614.5,0.6,EE
73,6,1561.5,0.7,ED_e
73,6,1634,0.7,EE
73,6,1442.5,0.8,ED_e
73,6,1539,0.8,EE
73,6,1407.5,0.9,ED_e
73,6,1276,0.9,EE
74,6,1205,0,ED_d
74,6,1111.5,0.1,ED_d
74,6,1036,0.2,ED_d
74,6,1114.5,0.3,ED_d
74,6,1312.5,0.4,ED_d
74,6,1508.5,0.5,ED_d
74,6,1136,0.6,ED_d
74,6,1247.5,0.7,ED_d
74,6,1214.5,0.8,ED_d
74,6,985,0.9,ED_d
74,6,991,1,ED_d
74,6,1275.5,0.1,ED_e
74,6,1309,0.1,EE
74,6,998.5,0.2,ED_e
74,6,4089,0.2,EE
74,6,960.5,0.3,ED_e
74,6,2709,0.3,EE
74,6,1043,0.4,ED_e
74,6,1797,0.4,EE
74,6,1551,0.6,ED_e
74,6,1154,0.6,EE
74,6,1079,0.7,ED_e
74,6,1251.5,0.7,EE
74,6,1318,0.8,ED_e
74,6,1234,0.8,EE
74,6,1204,0.9,ED_e
74,6,1398,0.9,EE
75,6,1142,0,ED_d
75,6,1139.5,0.1,ED_d
75,6,1307.5,0.2,ED_d
75,6,1250.5,0.3,ED_d
75,6,1453,0.4,ED_d
75,6,1256.5,0.5,ED_d
75,6,1217,0.6,ED_d
75,6,1198,0.7,ED_d
75,6,1079,0.8,ED_d
75,6,1202,0.9,ED_d
75,6,1042,1,ED_d
75,6,1456.5,0.1,ED_e
75,6,3301,0.1,EE
75,6,1263.5,0.2,ED_e
75,6,2601,0.2,EE
75,6,1040,0.3,ED_e
75,6,1893.5,0.3,EE
75,6,1130.5,0.4,ED_e
75,6,2715,0.4,EE
75,6,1174,0.6,ED_e
75,6,1330,0.6,EE
75,6,1123.5,0.7,ED_e
75,6,1366.5,0.7,EE
75,6,1190.5,0.8,ED_e
75,6,1414,0.8,EE
75,6,1314.5,0.9,ED_e
75,6,1346.5,0.9,EE
76,6,692,0,ED_d
76,6,849,0.1,ED_d
76,6,801.5,0.2,ED_d
76,6,795,0.3,ED_d
76,6,1028.5,0.4,ED_d
76,6,822,0.5,ED_d
76,6,757,0.6,ED_d
76,6,748.5,0.7,ED_d
76,6,788,0.8,ED_d
76,6,749.5,0.9,ED_d
76,6,668,1,ED_d
76,6,760.5,0.1,ED_e
76,6,793,0.1,EE
76,6,795,0.2,ED_e
76,6,608.5,0.2,EE
76,6,833,0.3,ED_e
76,6,971,0.3,EE
76,6,823,0.4,ED_e
76,6,917,0.4,EE
76,6,742,0.6,ED_e
76,6,671,0.6,EE
76,6,813.5,0.7,ED_e
76,6,720,0.7,EE
76,6,856.5,0.8,ED_e
76,6,822,0.8,EE
76,6,723,0.9,ED_e
76,6,782,0.9,EE
77,6,877,0,ED_d
77,6,1031,0.1,ED_d
77,6,938,0.2,ED_d
77,6,974.5,0.3,ED_d
77,6,937.5,0.4,ED_d
77,6,1096.5,0.5,ED_d
77,6,1006,0.6,ED_d
77,6,956,0.7,ED_d
77,6,887,0.8,ED_d
77,6,970.5,0.9,ED_d
77,6,793,1,ED_d
77,6,954.5,0.1,ED_e
77,6,NaN,0.1,EE
77,6,1000,0.2,ED_e
77,6,1274,0.2,EE
77,6,914,0.3,ED_e
77,6,1186,0.3,EE
77,6,992,0.4,ED_e
77,6,938.5,0.4,EE
77,6,994.5,0.6,ED_e
77,6,965,0.6,EE
77,6,824,0.7,ED_e
77,6,947,0.7,EE
77,6,890.5,0.8,ED_e
77,6,1179,0.8,EE
77,6,1144,0.9,ED_e
77,6,1210,0.9,EE
78,6,1129,0,ED_d
78,6,1192,0.1,ED_d
78,6,1237,0.2,ED_d
78,6,1209.5,0.3,ED_d
78,6,1461.5,0.4,ED_d
78,6,1256.5,0.5,ED_d
78,6,1130,0.6,ED_d
78,6,1229,0.7,ED_d
78,6,971,0.8,ED_d
78,6,1229.5,0.9,ED_d
78,6,941.5,1,ED_d
78,6,1247.5,0.1,ED_e
78,6,1315,0.1,EE
78,6,1050,0.2,ED_e
78,6,2749.5,0.2,EE
78,6,1208,0.3,ED_e
78,6,1698,0.3,EE
78,6,1051,0.4,ED_e
78,6,1509,0.4,EE
78,6,1210.5,0.6,ED_e
78,6,1224,0.6,EE
78,6,1259,0.7,ED_e
78,6,997,0.7,EE
78,6,1123.5,0.8,ED_e
78,6,1120,0.8,EE
78,6,1252,0.9,ED_e
78,6,1204,0.9,EE
79,6,1260,0,ED_d
79,6,1084.5,0.1,ED_d
79,6,1103,0.2,ED_d
79,6,1374,0.3,ED_d
79,6,1667.5,0.4,ED_d
79,6,1595,0.5,ED_d
79,6,1210.5,0.6,ED_d
79,6,1267,0.7,ED_d
79,6,1336,0.8,ED_d
79,6,1102,0.9,ED_d
79,6,908.5,1,ED_d
79,6,1414,0.1,ED_e
79,6,3432,0.1,EE
79,6,1124.5,0.2,ED_e
79,6,1598,0.2,EE
79,6,1023.5,0.3,ED_e
79,6,1439.5,0.3,EE
79,6,1500,0.4,ED_e
79,6,2795.5,0.4,EE
79,6,1177.5,0.6,ED_e
79,6,1559.5,0.6,EE
79,6,1035,0.7,ED_e
79,6,1126,0.7,EE
79,6,1211.5,0.8,ED_e
79,6,1286,0.8,EE
79,6,1554,0.9,ED_e
79,6,1590.5,0.9,EE
80,6,1260,0,ED_d
80,6,1430.5,0.1,ED_d
80,6,1300.5,0.2,ED_d
80,6,1359.5,0.3,ED_d
80,6,1419.5,0.4,ED_d
80,6,1448,0.5,ED_d
80,6,1348,0.6,ED_d
80,6,1201.5,0.7,ED_d
80,6,1155,0.8,ED_d
80,6,1028,0.9,ED_d
80,6,983.5,1,ED_d
80,6,1193,0.1,ED_e
80,6,1522,0.1,EE
80,6,1342.5,0.2,ED_e
80,6,1230.5,0.2,EE
80,6,1261,0.3,ED_e
80,6,1501,0.3,EE
80,6,1378,0.4,ED_e
80,6,1129,0.4,EE
80,6,1103.5,0.6,ED_e
80,6,1140,0.6,EE
80,6,1298.5,0.7,ED_e
80,6,1419,0.7,EE
80,6,1307,0.8,ED_e
80,6,1350,0.8,EE
80,6,1163,0.9,ED_e
80,6,1217,0.9,EE
81,6,1787.5,0,ED_d
81,6,1799,0.1,ED_d
81,6,1951.5,0.2,ED_d
81,6,2241.5,0.3,ED_d
81,6,3686.5,0.4,ED_d
81,6,2438,0.5,ED_d
81,6,4127.5,0.6,ED_d
81,6,2477.5,0.7,ED_d
81,6,1773.5,0.8,ED_d
81,6,1744,0.9,ED_d
81,6,1699.5,1,ED_d
81,6,1943.5,0.1,ED_e
81,6,7440,0.1,EE
81,6,1940,0.2,ED_e
81,6,15906,0.2,EE
81,6,1888,0.3,ED_e
81,6,4462,0.3,EE
81,6,1885.5,0.4,ED_e
81,6,5381,0.4,EE
81,6,2130.5,0.6,ED_e
81,6,3144,0.6,EE
81,6,2021,0.7,ED_e
81,6,4222,0.7,EE
81,6,1962,0.8,ED_e
81,6,2615,0.8,EE
81,6,2060,0.9,ED_e
81,6,3236,0.9,EE
82,6,1870.5,0,ED_d
82,6,1723,0.1,ED_d
82,6,1629.5,0.2,ED_d
82,6,1477.5,0.3,ED_d
82,6,1860,0.4,ED_d
82,6,1825,0.5,ED_d
82,6,1681.5,0.6,ED_d
82,6,1652,0.7,ED_d
82,6,1809.5,0.8,ED_d
82,6,1692.5,0.9,ED_d
82,6,1532,1,ED_d
82,6,1743.5,0.1,ED_e
82,6,1350,0.1,EE
82,6,1640.5,0.2,ED_e
82,6,1866.5,0.2,EE
82,6,1819.5,0.3,ED_e
82,6,1452.5,0.3,EE
82,6,1813,0.4,ED_e
82,6,1915,0.4,EE
82,6,2272.5,0.6,ED_e
82,6,1675.5,0.6,EE
82,6,1410.5,0.7,ED_e
82,6,2015,0.7,EE
82,6,1703,0.8,ED_e
82,6,1700.5,0.8,EE
82,6,1784,0.9,ED_e
82,6,2013,0.9,EE
83,6,1078,0,ED_d
83,6,1127.5,0.1,ED_d
83,6,1125,0.2,ED_d
83,6,1232,0.3,ED_d
83,6,1428,0.4,ED_d
83,6,1596,0.5,ED_d
83,6,1619.5,0.6,ED_d
83,6,1505,0.7,ED_d
83,6,1151,0.8,ED_d
83,6,1066,0.9,ED_d
83,6,1176.5,1,ED_d
83,6,1414.5,0.1,ED_e
83,6,2131,0.1,EE
83,6,1496,0.2,ED_e
83,6,2532.5,0.2,EE
83,6,1154.5,0.3,ED_e
83,6,1704,0.3,EE
83,6,1356.5,0.4,ED_e
83,6,1583,0.4,EE
83,6,1260.5,0.6,ED_e
83,6,1719,0.6,EE
83,6,1234.5,0.7,ED_e
83,6,1546.5,0.7,EE
83,6,1121,0.8,ED_e
83,6,1272,0.8,EE
83,6,1604.5,0.9,ED_e
83,6,1554,0.9,EE
84,6,784.5,0,ED_d
84,6,786,0.1,ED_d
84,6,791,0.2,ED_d
84,6,801,0.3,ED_d
84,6,865.5,0.4,ED_d
84,6,1132,0.5,ED_d
84,6,1318.5,0.6,ED_d
84,6,935.5,0.7,ED_d
84,6,952.5,0.8,ED_d
84,6,845,0.9,ED_d
84,6,730.5,1,ED_d
84,6,948.5,0.1,ED_e
84,6,1745.5,0.1,EE
84,6,842.5,0.2,ED_e
84,6,1065.5,0.2,EE
84,6,777,0.3,ED_e
84,6,1095,0.3,EE
84,6,817.5,0.4,ED_e
84,6,973,0.4,EE
84,6,824,0.6,ED_e
84,6,918,0.6,EE
84,6,888.5,0.7,ED_e
84,6,999,0.7,EE
84,6,819.5,0.8,ED_e
84,6,785,0.8,EE
84,6,1194,0.9,ED_e
84,6,1066.5,0.9,EE
85,6,1272.5,0,ED_d
85,6,1359,0.1,ED_d
85,6,1388,0.2,ED_d
85,6,1382,0.3,ED_d
85,6,1713,0.4,ED_d
85,6,1624.5,0.5,ED_d
85,6,1385,0.6,ED_d
85,6,1479,0.7,ED_d
85,6,1462,0.8,ED_d
85,6,1581,0.9,ED_d
85,6,1185,1,ED_d
85,6,1495.5,0.1,ED_e
85,6,2058,0.1,EE
85,6,1578,0.2,ED_e
85,6,2039,0.2,EE
85,6,1334,0.3,ED_e
85,6,1602,0.3,EE
85,6,1524,0.4,ED_e
85,6,1612,0.4,EE
85,6,1556,0.6,ED_e
85,6,1586.5,0.6,EE
85,6,1374,0.7,ED_e
85,6,1590.5,0.7,EE
85,6,1249.5,0.8,ED_e
85,6,1455,0.8,EE
85,6,1431,0.9,ED_e
85,6,1487,0.9,EE
86,6,1031,0,ED_d
86,6,1126.5,0.1,ED_d
86,6,1088.5,0.2,ED_d
86,6,1205,0.3,ED_d
86,6,1296.5,0.4,ED_d
86,6,1078.5,0.5,ED_d
86,6,1059,0.6,ED_d
86,6,1260.5,0.7,ED_d
86,6,1049,0.8,ED_d
86,6,1043.5,0.9,ED_d
86,6,880,1,ED_d
86,6,1170.5,0.1,ED_e
86,6,913.5,0.1,EE
86,6,1213,0.2,ED_e
86,6,953,0.2,EE
86,6,1044.5,0.3,ED_e
86,6,956.5,0.3,EE
86,6,1072,0.4,ED_e
86,6,1154,0.4,EE
86,6,1020.5,0.6,ED_e
86,6,734,0.6,EE
86,6,1118,0.7,ED_e
86,6,1019.5,0.7,EE
86,6,1091,0.8,ED_e
86,6,1049,0.8,EE
86,6,1305,0.9,ED_e
86,6,1013,0.9,EE
87,6,2512,0,ED_d
87,6,3733,0.1,ED_d
87,6,5460,0.2,ED_d
87,6,3962.5,0.3,ED_d
87,6,3635.5,0.4,ED_d
87,6,3483,0.5,ED_d
87,6,3096,0.6,ED_d
87,6,3831.5,0.7,ED_d
87,6,3570.5,0.8,ED_d
87,6,4187.5,0.9,ED_d
87,6,2393,1,ED_d
87,6,2814.5,0.1,ED_e
87,6,NaN,0.1,EE
87,6,4810.5,0.2,ED_e
87,6,5315,0.2,EE
87,6,3748,0.3,ED_e
87,6,6906.5,0.3,EE
87,6,3984,0.4,ED_e
87,6,4879,0.4,EE
87,6,3402.5,0.6,ED_e
87,6,4767,0.6,EE
87,6,3092.5,0.7,ED_e
87,6,3835,0.7,EE
87,6,3425.5,0.8,ED_e
87,6,4831.5,0.8,EE
87,6,2526.5,0.9,ED_e
87,6,3715,0.9,EE
88,6,1387,0,ED_d
88,6,1571.5,0.1,ED_d
88,6,1381.5,0.2,ED_d
88,6,1888.5,0.3,ED_d
88,6,2076,0.4,ED_d
88,6,1717.5,0.5,ED_d
88,6,1486.5,0.6,ED_d
88,6,1776.5,0.7,ED_d
88,6,1510,0.8,ED_d
88,6,1542.5,0.9,ED_d
88,6,1027,1,ED_d
88,6,1573,0.1,ED_e
88,6,2366,0.1,EE
88,6,1725,0.2,ED_e
88,6,4290,0.2,EE
88,6,1672,0.3,ED_e
88,6,2823,0.3,EE
88,6,1766.5,0.4,ED_e
88,6,5695,0.4,EE
88,6,1557.5,0.6,ED_e
88,6,1579,0.6,EE
88,6,1394,0.7,ED_e
88,6,1223.5,0.7,EE
88,6,1293.5,0.8,ED_e
88,6,1543.5,0.8,EE
88,6,1404,0.9,ED_e
88,6,1245,0.9,EE
89,6,2212.5,0,ED_d
89,6,2020.5,0.1,ED_d
89,6,2122,0.2,ED_d
89,6,2337,0.3,ED_d
89,6,2592,0.4,ED_d
89,6,1880.5,0.5,ED_d
89,6,2314.5,0.6,ED_d
89,6,1753,0.7,ED_d
89,6,2233,0.8,ED_d
89,6,1872,0.9,ED_d
89,6,2165,1,ED_d
89,6,2224,0.1,ED_e
89,6,2819,0.1,EE
89,6,2081,0.2,ED_e
89,6,2265.5,0.2,EE
89,6,1911.5,0.3,ED_e
89,6,1944.5,0.3,EE
89,6,1906.5,0.4,ED_e
89,6,1782,0.4,EE
89,6,1829,0.6,ED_e
89,6,2235,0.6,EE
89,6,2060,0.7,ED_e
89,6,1908,0.7,EE
89,6,2050.5,0.8,ED_e
89,6,2160,0.8,EE
89,6,2528.5,0.9,ED_e
89,6,2007,0.9,EE
90,6,1134.5,0,ED_d
90,6,1780.5,0.1,ED_d
90,6,1934,0.2,ED_d
90,6,1537.5,0.3,ED_d
90,6,1555,0.4,ED_d
90,6,1361,0.5,ED_d
90,6,1310,0.6,ED_d
90,6,1272,0.7,ED_d
90,6,1296,0.8,ED_d
90,6,1213.5,0.9,ED_d
90,6,992,1,ED_d
90,6,1337.5,0.1,ED_e
90,6,NaN,0.1,EE
90,6,1480,0.2,ED_e
90,6,2122,0.2,EE
90,6,1565,0.3,ED_e
90,6,1793.5,0.3,EE
90,6,1223,0.4,ED_e
90,6,2226.5,0.4,EE
90,6,1247.5,0.6,ED_e
90,6,2303.5,0.6,EE
90,6,1331,0.7,ED_e
90,6,1832,0.7,EE
90,6,1341.5,0.8,ED_e
90,6,1309.5,0.8,EE
90,6,1193,0.9,ED_e
90,6,1286,0.9,EE
91,6,1209.5,0,ED_d
91,6,1228,0.1,ED_d
91,6,1214,0.2,ED_d
91,6,1187,0.3,ED_d
91,6,1241.5,0.4,ED_d
91,6,1141,0.5,ED_d
91,6,1126.5,0.6,ED_d
91,6,1031.5,0.7,ED_d
91,6,1029.5,0.8,ED_d
91,6,973,0.9,ED_d
91,6,957,1,ED_d
91,6,1288,0.1,ED_e
91,6,2704,0.1,EE
91,6,1094.5,0.2,ED_e
91,6,2211,0.2,EE
91,6,1090,0.3,ED_e
91,6,1217,0.3,EE
91,6,1005.5,0.4,ED_e
91,6,1324.5,0.4,EE
91,6,1150.5,0.6,ED_e
91,6,1220,0.6,EE
91,6,1142,0.7,ED_e
91,6,1365,0.7,EE
91,6,1209,0.8,ED_e
91,6,1126.5,0.8,EE
91,6,1057,0.9,ED_e
91,6,1160,0.9,EE
92,6,1101,0,ED_d
92,6,1233,0.1,ED_d
92,6,1105,0.2,ED_d
92,6,1182.5,0.3,ED_d
92,6,1193.5,0.4,ED_d
92,6,1075,0.5,ED_d
92,6,1025.5,0.6,ED_d
92,6,843,0.7,ED_d
92,6,903.5,0.8,ED_d
92,6,1082.5,0.9,ED_d
92,6,1076,1,ED_d
92,6,1227,0.1,ED_e
92,6,1234,0.1,EE
92,6,1088.5,0.2,ED_e
92,6,961,0.2,EE
92,6,1122.5,0.3,ED_e
92,6,1197.5,0.3,EE
92,6,905.5,0.4,ED_e
92,6,1221.5,0.4,EE
92,6,857,0.6,ED_e
92,6,816,0.6,EE
92,6,1161.5,0.7,ED_e
92,6,1206,0.7,EE
92,6,1152,0.8,ED_e
92,6,1173,0.8,EE
92,6,1085,0.9,ED_e
92,6,1205,0.9,EE
93,6,993,0,ED_d
93,6,895,0.1,ED_d
93,6,1254.5,0.2,ED_d
93,6,1188.5,0.3,ED_d
93,6,1301,0.4,ED_d
93,6,1425.5,0.5,ED_d
93,6,1260.5,0.6,ED_d
93,6,1167,0.7,ED_d
93,6,1173,0.8,ED_d
93,6,994.5,0.9,ED_d
93,6,887,1,ED_d
93,6,1403.5,0.1,ED_e
93,6,1476,0.1,EE
93,6,1026,0.2,ED_e
93,6,1064,0.2,EE
93,6,1177,0.3,ED_e
93,6,1847,0.3,EE
93,6,1007,0.4,ED_e
93,6,1190,0.4,EE
93,6,1041.5,0.6,ED_e
93,6,1265.5,0.6,EE
93,6,1141.5,0.7,ED_e
93,6,1070,0.7,EE
93,6,1106,0.8,ED_e
93,6,1008,0.8,EE
93,6,1323,0.9,ED_e
93,6,1314,0.9,EE
94,6,2077.5,0,ED_d
94,6,2145,0.1,ED_d
94,6,2445,0.2,ED_d
94,6,2355.5,0.3,ED_d
94,6,2269.5,0.4,ED_d
94,6,2121,0.5,ED_d
94,6,2274,0.6,ED_d
94,6,2598,0.7,ED_d
94,6,2354.5,0.8,ED_d
94,6,2205.5,0.9,ED_d
94,6,2002.5,1,ED_d
94,6,1401,0.1,ED_e
94,6,3980,0.1,EE
94,6,2470,0.2,ED_e
94,6,2867,0.2,EE
94,6,2233.5,0.3,ED_e
94,6,2930,0.3,EE
94,6,2446,0.4,ED_e
94,6,3269,0.4,EE
94,6,2248.5,0.6,ED_e
94,6,2931,0.6,EE
94,6,2602,0.7,ED_e
94,6,2914,0.7,EE
94,6,2129,0.8,ED_e
94,6,2880,0.8,EE
94,6,2231.5,0.9,ED_e
94,6,3067,0.9,EE
95,6,836,0,ED_d
95,6,732,0.1,ED_d
95,6,835.5,0.2,ED_d
95,6,918.5,0.3,ED_d
95,6,909.5,0.4,ED_d
95,6,945,0.5,ED_d
95,6,764,0.6,ED_d
95,6,786,0.7,ED_d
95,6,912,0.8,ED_d
95,6,817.5,0.9,ED_d
95,6,733.5,1,ED_d
95,6,894.5,0.1,ED_e
95,6,789,0.1,EE
95,6,835,0.2,ED_e
95,6,689,0.2,EE
95,6,788,0.3,ED_e
95,6,607,0.3,EE
95,6,988.5,0.4,ED_e
95,6,708,0.4,EE
95,6,807.5,0.6,ED_e
95,6,849,0.6,EE
95,6,800.5,0.7,ED_e
95,6,706,0.7,EE
95,6,857,0.8,ED_e
95,6,697.5,0.8,EE
95,6,817,0.9,ED_e
95,6,765,0.9,EE
96,6,1315,0,ED_d
96,6,1248,0.1,ED_d
96,6,1442,0.2,ED_d
96,6,1434,0.3,ED_d
96,6,1771,0.4,ED_d
96,6,1672,0.5,ED_d
96,6,1496,0.6,ED_d
96,6,1735.5,0.7,ED_d
96,6,1543,0.8,ED_d
96,6,1210.5,0.9,ED_d
96,6,1262,1,ED_d
96,6,1718.5,0.1,ED_e
96,6,1709,0.1,EE
96,6,1704.5,0.2,ED_e
96,6,2087.5,0.2,EE
96,6,1633.5,0.3,ED_e
96,6,2177,0.3,EE
96,6,1302,0.4,ED_e
96,6,1803,0.4,EE
96,6,1400,0.6,ED_e
96,6,1436.5,0.6,EE
96,6,1506.5,0.7,ED_e
96,6,1461,0.7,EE
96,6,1427,0.8,ED_e
96,6,1631.5,0.8,EE
96,6,1612,0.9,ED_e
96,6,1405,0.9,EE
97,6,1594.5,0,ED_d
97,6,1810.5,0.1,ED_d
97,6,1509.5,0.2,ED_d
97,6,1387,0.3,ED_d
97,6,1849.5,0.4,ED_d
97,6,2082,0.5,ED_d
97,6,1853,0.6,ED_d
97,6,2372,0.7,ED_d
97,6,1817.5,0.8,ED_d
97,6,1630.5,0.9,ED_d
97,6,1356,1,ED_d
97,6,1730.5,0.1,ED_e
97,6,1482,0.1,EE
97,6,1752.5,0.2,ED_e
97,6,1909,0.2,EE
97,6,1945,0.3,ED_e
97,6,1907,0.3,EE
97,6,1506,0.4,ED_e
97,6,2337.5,0.4,EE
97,6,1597.5,0.6,ED_e
97,6,1971,0.6,EE
97,6,1739,0.7,ED_e
97,6,1933,0.7,EE
97,6,1526,0.8,ED_e
97,6,1527,0.8,EE
97,6,2229.5,0.9,ED_e
97,6,1965.5,0.9,EE
98,6,1076.5,0,ED_d
98,6,1017.5,0.1,ED_d
98,6,1202.5,0.2,ED_d
98,6,1094,0.3,ED_d
98,6,1247.5,0.4,ED_d
98,6,1353.5,0.5,ED_d
98,6,1030,0.6,ED_d
98,6,862,0.7,ED_d
98,6,742,0.8,ED_d
98,6,1014.5,0.9,ED_d
98,6,945.5,1,ED_d
98,6,1125,0.1,ED_e
98,6,2410,0.1,EE
98,6,1047,0.2,ED_e
98,6,1124.5,0.2,EE
98,6,1118.5,0.3,ED_e
98,6,1352.5,0.3,EE
98,6,1012.5,0.4,ED_e
98,6,1275,0.4,EE
98,6,1073,0.6,ED_e
98,6,1349,0.6,EE
98,6,1084.5,0.7,ED_e
98,6,1168,0.7,EE
98,6,1094.5,0.8,ED_e
98,6,1125,0.8,EE
98,6,878.5,0.9,ED_e
98,6,1006,0.9,EE
99,6,1185,0,ED_d
99,6,1103.5,0.1,ED_d
99,6,1165.5,0.2,ED_d
99,6,1306.5,0.3,ED_d
99,6,1368,0.4,ED_d
99,6,1507.5,0.5,ED_d
99,6,1420,0.6,ED_d
99,6,1217,0.7,ED_d
99,6,1074,0.8,ED_d
99,6,1155,0.9,ED_d
99,6,976.5,1,ED_d
99,6,1299,0.1,ED_e
99,6,1422,0.1,EE
