session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status,bonus
5d76842f9bc55d0015775045,567b2ed8b7d79a0005b270ea,RETURNED,2019-09-09 16:56:21.565000,,57009741.02969,66,842,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,NULL
5d768432d240550001b85e2a,5b167001203e430001ac8d88,APPROVED,2019-09-09 16:56:19.716000,2019-09-09 17:23:45.934000,1646.218,28,17,0,100,2019-09-10 13:47:14.418000,RNFS5HP5,Portugal,Portugal,DATA EXPIRED,Portuguese,Portugal,Male,DATA EXPIRED,4.8
5d7684334f65f80001114a08,5c76fd79a67b9100155f22c8,APPROVED,2019-09-09 16:56:21.178000,2019-09-09 17:23:40.046000,1638.868,42,104,1,100,2019-09-10 13:47:15.585000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED,3.65
5d76843d35227b0017dc5536,5c3e1a22dc2cf90001928445,APPROVED,2019-09-09 16:56:31.016000,2019-09-09 17:32:19.455000,2148.439,28,295,2,100,2019-09-10 13:47:16.451000,RNFS5HP5,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,DATA EXPIRED,4.29
5d76845a99f4500001e1fae7,5d40706844220d00191363da,APPROVED,2019-09-09 16:57:00.666000,2019-09-09 17:28:24.537000,1883.871,25,132,3,98,2019-09-10 13:47:17.599000,RNFS5HP5,Slovenia,Slovenia,Part-Time,Slovenian,Slovenia,Female,Yes,3.98
5d76849061be5900019ad561,5d5ff4697721bf0015083888,APPROVED,2019-09-09 16:58:03.212000,2019-09-09 17:29:24.151000,1880.939,46,60,2,96,2019-09-10 13:47:18.662000,RNFS5HP5,Canada,Canada,DATA EXPIRED,English,Canada,Female,DATA EXPIRED,4.95
5d7684988a8d1d00016d3570,5b60a14b9f910b000144846b,APPROVED,2019-09-09 16:58:07.538000,2019-09-09 17:29:19.703000,1872.165,44,261,4,98,2019-09-10 13:47:19.778000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED,4.13
5d768499929163000181b9c2,5d75b0c234fc8b0016084a00,APPROVED,2019-09-09 16:58:10.081000,2019-09-09 17:27:32.779000,1762.698,27,145,0,100,2019-09-10 13:47:20.842000,RNFS5HP5,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED,4.59
5d7684a0883e4a001524cefd,5c99fed960fab50001cbbae0,APPROVED,2019-09-09 16:58:14.142000,2019-09-09 17:27:36.707000,1762.565,19,137,7,93,2019-09-10 13:47:21.926000,RNFS5HP5,Italy,Italy,Other,Italian,Italy,Male,Yes,4.59
5d7684a33de7db00160070b4,5c0a75e205c4990001c625e4,APPROVED,2019-09-09 16:58:14.574000,2019-09-09 17:30:52.174000,1957.6,23,61,1,100,2019-09-10 13:47:23.062000,RNFS5HP5,Greece,Greece,DATA EXPIRED,Greek,Greece,Male,DATA EXPIRED,NULL
5d7684b5d99d26000133b7fa,5d09d48baadadc0015bc5e20,APPROVED,2019-09-09 16:58:39.477000,2019-09-09 17:30:12.837000,1893.36,35,60,0,100,2019-09-10 13:47:24.064000,RNFS5HP5,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED,4.9
5d7684b64b76bd0016e826b2,5d6e5f8d5b7b0c0001ee8954,APPROVED,2019-09-09 16:58:36.807000,2019-09-09 17:30:38.764000,1921.957,26,65,0,100,2019-09-10 13:47:25.008000,RNFS5HP5,Italy,Italy,Unemployed (and job seeking),Italian,Italy,Male,DATA EXPIRED,4.59
5d7684b719c204001c08bb08,5d735a44500bf3001abcad0a,APPROVED,2019-09-09 16:59:02.289000,2019-09-09 17:38:16.121000,2353.832,47,3,0,100,2019-09-10 13:47:25.851000,RNFS5HP5,Australia,United Kingdom,DATA EXPIRED,English,Australia,Female,DATA EXPIRED,3.37
5d7684bc1cafd6001bbc6c9c,5b98f27cad5ac20001f9998f,RETURNED,2019-09-09 17:01:03.969000,,57009458.840512,20,191,7,96,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,NULL
5d7684bf3b146b00194cd1c0,5c5caa44fac6510001533df8,APPROVED,2019-09-09 16:58:46.854000,2019-09-09 17:37:39.154000,2332.3,35,230,2,99,2019-09-10 13:47:26.675000,RNFS5HP5,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No,4.95
5d7684e82a476a0001ce67cb,5d642b7dc185a1001653cf96,APPROVED,2019-09-09 16:59:24.124000,2019-09-09 17:36:24.160000,2220.036,35,33,0,100,2019-09-10 13:47:27.459000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED,4.39
5d7684f37ae60f0001c4bd83,5c7d8138896a0b00011c2f5d,APPROVED,2019-09-09 16:59:41.451000,2019-09-09 17:37:17.125000,2255.674,34,315,0,100,2019-09-10 13:47:28.373000,RNFS5HP5,Poland,Poland,Full-Time,Polish,Poland,Male,No,3.42
5d7685062d060d00011e4972,5c04e3a04e1b7b00016ad9a3,APPROVED,2019-09-09 16:59:54.686000,2019-09-09 17:48:06.962000,2892.276,27,230,0,100,2019-09-10 13:47:29.348000,RNFS5HP5,Poland,Poland,DATA EXPIRED,DATA EXPIRED,Poland,Male,Yes,NULL
5d76851a61be59001a9ad57d,5c8b7b1c2166510016180817,APPROVED,2019-09-09 17:00:12.653000,2019-09-09 17:27:53.107000,1660.454,23,23,0,100,2019-09-10 13:47:30.315000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED,4.8
5d7685236b1142001b3b6120,5c22a8cb840ae900015410bb,APPROVED,2019-09-09 17:00:21.966000,2019-09-09 17:35:39.526000,2117.56,27,161,1,100,2019-09-10 13:47:31.333000,RNFS5HP5,Spain,Spain,Unemployed (and job seeking),Spanish,Spain,Female,No,3.11
