session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status,bonus
5e175956657ec705ed7e45b2,5af4f14f86fd9c0001664a21,APPROVED,2020-01-09 16:48:31.677000,2020-01-09 17:51:08.774000,3757.097,31,259,0,100,2020-01-10 10:28:35.975000,RNFS5HP5,Mexico,Mexico,DATA EXPIRED,Spanish,Mexico,Male,DATA EXPIRED,4.69
5e175956bf9ff00586fcc060,5cc23944ef7264000156aee7,RETURNED,2020-01-09 16:48:25.197000,,70479205.313109,,91,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,2.68
5e175956fe27e6000cc71e3f,5da9eddb59f3710012836dae,APPROVED,2020-01-09 16:48:43.119000,2020-01-09 17:45:36.171000,3413.052,22,296,0,100,2020-01-10 10:28:36.969000,RNFS5HP5,Portugal,Portugal,Full-Time,Portuguese,Portugal,Male,Yes,NaN
5e1759572668d7026369e6f3,5a95694a4eecca0001dd4721,APPROVED,2020-01-09 16:48:23.895000,2020-01-09 17:37:49.888000,2965.993,41,220,1,100,2020-01-10 10:28:37.944000,RNFS5HP5,Spain,Spain,DATA EXPIRED,Spanish,Spain,Male,DATA EXPIRED,4.93
5e1759577e182705f9869474,5c479e4cdeaef300017e5c9c,APPROVED,2020-01-09 16:48:25.806000,2020-01-09 18:20:18.918000,5513.112,31,1480,7,100,2020-01-10 10:28:38.895000,RNFS5HP5,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED,NaN
5e175957f8c7b4020d6417da,5b3ab8dcb6b4410001613d5b,APPROVED,2020-01-09 16:48:34.360000,2020-01-09 17:40:20.132000,3105.772,24,151,0,100,2020-01-10 10:28:39.868000,RNFS5HP5,Mexico,Mexico,Part-Time,Spanish,Mexico,Female,Yes,4.5
5e1759593fc19105946dc294,5d467c65f0b006001a3f1261,APPROVED,2020-01-09 16:48:27.550000,2020-01-09 17:41:01.905000,3154.355,38,350,0,100,2020-01-10 10:28:40.908000,RNFS5HP5,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No,4.5
5e1759597018aa052e589861,5d6d15ce424136001af41fbc,APPROVED,2020-01-09 16:48:32.675000,2020-01-09 18:07:56.640000,4763.965,25,262,1,100,2020-01-10 10:28:41.851000,RNFS5HP5,Greece,Greece,DATA EXPIRED,Greek,Greece,Female,Yes,4.69
5e17595d85277904ee41e9b1,5c25315c2c45d4000148afec,APPROVED,2020-01-09 16:48:33.080000,2020-01-09 17:46:18.732000,3465.652,42,660,4,99,2020-01-10 10:28:42.812000,RNFS5HP5,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No,NaN
5e17596f20c95d0191502768,5d318d918b7318001950e42c,APPROVED,2020-01-09 16:48:50.679000,2020-01-09 17:45:34.552000,3403.873,40,496,4,99,2020-01-10 10:28:43.769000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,No,4.29
5e1759765cf6870589c197cf,5cb4a22ae7a9f20001ce8b50,APPROVED,2020-01-09 16:49:04.947000,2020-01-09 18:05:40.698000,4595.751,23,118,2,99,2020-01-10 10:28:44.692000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED,NaN
5e17597c17519002af09a074,5d1e47055538e6001a842e3b,APPROVED,2020-01-09 16:49:18.500000,2020-01-09 18:34:18.234000,6299.734,,225,3,98,2020-01-10 10:28:45.754000,RNFS5HP5,,,,,,,,4.45
5e1759e4f27d8b06377dc8d9,5e00522ff87bcac54e1e331d,APPROVED,2020-01-09 16:50:54.308000,2020-01-09 18:12:48.417000,4914.109,21,55,1,100,2020-01-10 10:28:46.681000,RNFS5HP5,Greece,Greece,DATA EXPIRED,Greek,Greece,Female,DATA EXPIRED,4.45
5e175bdd07951306eab3a933,5dd6be845daaa664ee567655,APPROVED,2020-01-09 16:59:19.852000,2020-01-09 18:23:23.585000,5043.733,36,46,0,100,2020-01-10 10:28:47.612000,RNFS5HP5,Portugal,Portugal,DATA EXPIRED,Portuguese,Portugal,Male,DATA EXPIRED,4.61
5e17669f76f4a107d5f4fef3,5dc2fb9b09207920bc5125af,APPROVED,2020-01-09 17:45:03.922000,2020-01-09 18:33:35.801000,2911.879,32,232,0,100,2020-01-10 10:28:48.543000,RNFS5HP5,Poland,Poland,DATA EXPIRED,Polish,Poland,Female,DATA EXPIRED,4.5
5e1766a9d2ef6a000c0e4f62,5dc5995e5d81cd4153e00138,APPROVED,2020-01-09 17:45:24.789000,2020-01-09 18:50:07.552000,3882.763,25,659,0,100,2020-01-10 10:28:49.487000,RNFS5HP5,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED,4.59
5e176b32ba913208159399a6,5c41f99cdb1772000117f1b6,RETURNED,2020-01-09 18:04:37.333000,,70474633.396716,22,581,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,NaN
5e176ca3421c88000b3ebddc,5c318c0143b64d000171d078,RETURNED,2020-01-09 18:10:44.906000,,70474265.83965,21,627,4,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,NaN
5e1775783fc191074b3311e4,5c1679556d1ac9000102f1df,RETURNED,2020-01-09 18:48:28.750000,,70472002.008824,31,65,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,NaN
5e17761a5127b4000bf3c0ca,5dec5dacda52233474689a5b,APPROVED,2020-01-09 18:51:06.234000,2020-01-09 20:07:33.364000,4587.13,52,159,0,100,2020-01-10 10:28:50.411000,RNFS5HP5,Canada,Canada,DATA EXPIRED,English,Italy,Female,DATA EXPIRED,4.97
5e177d995941db0857a33b30,5d0a1cd4561a350001d62ab3,APPROVED,2020-01-09 19:23:45.985000,2020-01-09 20:12:35.911000,2929.926,,341,12,94,2020-01-10 10:28:51.453000,RNFS5HP5,,,,,,,,4.57
5e177de9b292250885cb679d,5bdca92f76d6d50001bc2f4c,APPROVED,2020-01-09 19:24:25.827000,2020-01-09 20:42:13.392000,4667.565,29,204,0,100,2020-01-10 10:28:52.494000,RNFS5HP5,Greece,France,DATA EXPIRED,Greek,Greece,Female,DATA EXPIRED,4.71
5e177e92e53e7008ee6cb87f,5c79da9fc44ec60016182566,TIMED-OUT,2020-01-09 19:27:17.137000,,70469673.688691,21,304,0,100,,,United States,United States,DATA EXPIRED,English,United States,Female,Yes,NaN
5e17a5eecea95b0a93ed0a0b,57655c729dcd970001dbdb54,APPROVED,2020-01-09 22:15:17.299000,2020-01-09 23:13:08.264000,3470.965,32,366,2,100,2020-01-10 10:28:53.480000,RNFS5HP5,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,Yes,4.65
